"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Негативный тест: запрос без ключа к защищённому ресурсу","183","4. Проверка, что без API Key возвращается 401","","Sat May 09 14:42:54 UTC 2026","passed","Sat May 09 14:42:54 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testGetWithoutApiKeyReturns401"
"","157","2. Валидация XML через Hamcrest hasXPath","","Sat May 09 14:42:56 UTC 2026","passed","Sat May 09 14:42:57 UTC 2026","","Тесты работы с XML","ru.learning.java.clients.api.XmlApiTest","testXmlValidationWithHamcrest"
"","14","6. WireMock: POST с пустым телом проходит аутентификацию","","Sat May 09 14:43:09 UTC 2026","passed","Sat May 09 14:43:09 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testPostWithDigestEmptyBody"
"","271","4. SOAP — конвертация 1000","","Sat May 09 14:42:51 UTC 2026","passed","Sat May 09 14:42:51 UTC 2026","","Тесты SoapApiClient","ru.learning.java.clients.api.SoapApiClientTest","testSoapThousandToWords"
"Отправка формы в формате application/x-www-form-urlencoded","206","1. POST с form parameters (без cookies)","","Sat May 09 14:42:57 UTC 2026","passed","Sat May 09 14:42:58 UTC 2026","","Тесты FormApiClient","ru.learning.java.clients.api.FormApiClientTest","testPostWithFormParams"
"","13","9. WireMock: PUT с Digest для разных id PUT /data/1 → 200","","Sat May 09 14:43:09 UTC 2026","passed","Sat May 09 14:43:09 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testPutWithDigestForVariousIds"
"","2","Username с пробелом не соответствует @Pattern","","Sat May 09 14:43:11 UTC 2026","passed","Sat May 09 14:43:11 UTC 2026","","ModelValidator — Jakarta Bean Validation","ru.learning.java.validation.ModelValidatorTest","testUsernamePatternViolation"
"Использование AuthApiClient с базовыми методами","67","16. Комбинированный тест - AuthApiClient с базовыми методами","","Sat May 09 14:43:02 UTC 2026","passed","Sat May 09 14:43:02 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testAuthClientWithBasicMethods"
"Демонстрация обнаружения истёкшего токена без обращения к серверу","1","8. Истёкший токен: exp в прошлом","","Sat May 09 14:43:07 UTC 2026","passed","Sat May 09 14:43:07 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testExpiredJwtDetectedLocally"
"","145","10. PATCH — частичное обновление через httpbin","","Sat May 09 14:43:01 UTC 2026","passed","Sat May 09 14:43:01 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testPatchOnHttpbin"
"","213","2. Загрузка файла из classpath","","Sat May 09 14:43:09 UTC 2026","passed","Sat May 09 14:43:09 UTC 2026","","Тесты MultipartApiClient","ru.learning.java.clients.api.MultipartApiClientTest","testUploadFileFromClasspath"
"","28","9. GET защищённого ресурса с валидным JWT","","Sat May 09 14:43:07 UTC 2026","passed","Sat May 09 14:43:07 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testGetProtectedResourceWithValidJwt"
"Отправка формы с cookies","346","2. POST с form parameters и cookies","","Sat May 09 14:42:58 UTC 2026","passed","Sat May 09 14:42:58 UTC 2026","","Тесты FormApiClient","ru.learning.java.clients.api.FormApiClientTest","testPostWithFormParamsAndCookies"
"Демонстрация PATCH запроса с авторизацией","207","5. PATCH с Basic Auth","","Sat May 09 14:43:04 UTC 2026","passed","Sat May 09 14:43:04 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testPatchWithBasicAuth"
"Создание нового поста","120","6. POST запрос с JSON телом","","Sat May 09 14:43:00 UTC 2026","passed","Sat May 09 14:43:01 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testPostRequestWithJsonBody"
"","1","Невалидный email отлавливается @Email","","Sat May 09 14:43:11 UTC 2026","passed","Sat May 09 14:43:11 UTC 2026","","ModelValidator — Jakarta Bean Validation","ru.learning.java.validation.ModelValidatorTest","testInvalidEmailDetected"
"Демонстрация получения токена через POST запрос","678","7. Получение Bearer токена","","Sat May 09 14:43:04 UTC 2026","passed","Sat May 09 14:43:05 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testGetBearerToken"
"GET запрос с form parameters в query string","184","3. GET с form parameters","","Sat May 09 14:42:58 UTC 2026","passed","Sat May 09 14:42:58 UTC 2026","","Тесты FormApiClient","ru.learning.java.clients.api.FormApiClientTest","testGetWithFormParams"
"Демонстрация POST запроса с авторизацией","431","3. POST с Basic Auth","","Sat May 09 14:43:03 UTC 2026","passed","Sat May 09 14:43:03 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testPostWithBasicAuth"
"","13","5. WireMock: POST с Digest-заголовком возвращает 201","","Sat May 09 14:43:09 UTC 2026","passed","Sat May 09 14:43:09 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testPostWithDigestOnWireMock"
"Проверка обработки несуществующего ресурса","54","4. Обработка ошибки в акторе","","Sat May 09 14:43:10 UTC 2026","passed","Sat May 09 14:43:11 UTC 2026","","Примеры использования акторной модели","ru.learning.java.actors.HttpRequestActorTest","testErrorHandlingInActor"
"","210","6. PUT с form params и session cookie","","Sat May 09 14:42:59 UTC 2026","passed","Sat May 09 14:42:59 UTC 2026","","Тесты FormApiClient","ru.learning.java.clients.api.FormApiClientTest","testPutFormParamsWithSession"
"","2","requireValid бросает исключение для невалидной модели","","Sat May 09 14:43:11 UTC 2026","passed","Sat May 09 14:43:11 UTC 2026","","ModelValidator — Jakarta Bean Validation","ru.learning.java.validation.ModelValidatorTest","testRequireValidThrows"
"Полный цикл: получение токена и использование его для запросов","354","13. Комплексный сценарий - получение и использование токена","","Sat May 09 14:43:05 UTC 2026","passed","Sat May 09 14:43:06 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testCompleteTokenFlow"
"","271","5. SOAP — параметризованная конвертация чисел в слова 1 → должно содержать 'one'","","Sat May 09 14:42:51 UTC 2026","passed","Sat May 09 14:42:51 UTC 2026","","Тесты SoapApiClient","ru.learning.java.clients.api.SoapApiClientTest","testNumberToWordsParameterized"
"JWT состоит из header.payload.signature в Base64","12","2. Структура JWT: три части разделённые точкой","","Sat May 09 14:43:07 UTC 2026","passed","Sat May 09 14:43:07 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtStructure"
"","211","5. SOAP — параметризованная конвертация чисел в слова 100 → должно содержать 'one hundred'","","Sat May 09 14:42:52 UTC 2026","passed","Sat May 09 14:42:52 UTC 2026","","Тесты SoapApiClient","ru.learning.java.clients.api.SoapApiClientTest","testNumberToWordsParameterized"
"Валидный токен должен содержать claim 'exp'","12","6. Токен имеет поле exp (время истечения)","","Sat May 09 14:43:07 UTC 2026","passed","Sat May 09 14:43:07 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtHasExpirationClaim"
"","12","9. WireMock: PUT с Digest для разных id PUT /data/999 → 200","","Sat May 09 14:43:09 UTC 2026","passed","Sat May 09 14:43:09 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testPutWithDigestForVariousIds"
"POST на /oauth/token с grant_type=client_credentials","149","1. Получение токена через Client Credentials grant","","Sat May 09 14:43:00 UTC 2026","passed","Sat May 09 14:43:00 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testFetchTokenClientCredentials"
"Демонстрация GET запроса с Bearer токеном","153","8. GET с Bearer Token","","Sat May 09 14:43:05 UTC 2026","passed","Sat May 09 14:43:05 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testGetWithBearerToken"
"","22","19. Обновление токена через refresh_token","","Sat May 09 14:43:07 UTC 2026","passed","Sat May 09 14:43:07 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testRefreshJwtToken"
"","7","Пустое имя и username отлавливаются @NotBlank","","Sat May 09 14:43:11 UTC 2026","passed","Sat May 09 14:43:11 UTC 2026","","ModelValidator — Jakarta Bean Validation","ru.learning.java.validation.ModelValidatorTest","testBlankFieldsDetected"
"","13","17. Параметризованная проверка string-claims Claim 'sub' = 'user1'","","Sat May 09 14:43:07 UTC 2026","passed","Sat May 09 14:43:07 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtClaimsParameterized"
"Демонстрация асинхронного выполнения POST запроса","100","2. Выполнение POST запроса через актор","","Sat May 09 14:43:10 UTC 2026","passed","Sat May 09 14:43:10 UTC 2026","","Примеры использования акторной модели","ru.learning.java.actors.HttpRequestActorTest","testPostRequestWithActor"
"","10","18. Параметризованная проверка timestamp-claims Timestamp claim 'iat' not null","","Sat May 09 14:43:07 UTC 2026","passed","Sat May 09 14:43:07 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtTimestampClaimsParameterized"
"Полное обновление поста","136","8. PUT запрос - обновление ресурса","","Sat May 09 14:43:01 UTC 2026","passed","Sat May 09 14:43:01 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testPutRequest"
"","12","15. iat меньше exp — токен выдан до истечения","","Sat May 09 14:43:07 UTC 2026","passed","Sat May 09 14:43:07 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtIssuedBeforeExpiration"
"","300","4. Inline multipart без клиента","","Sat May 09 14:43:10 UTC 2026","passed","Sat May 09 14:43:10 UTC 2026","","Тесты MultipartApiClient","ru.learning.java.clients.api.MultipartApiClientTest","testMultipartInline"
"","423","5. PUT с form params — обновление данных сотрудника","","Sat May 09 14:42:58 UTC 2026","passed","Sat May 09 14:42:59 UTC 2026","","Тесты FormApiClient","ru.learning.java.clients.api.FormApiClientTest","testPutFormParamsEmployee"
"","14","6. Обновление токена через Refresh Token grant","","Sat May 09 14:43:00 UTC 2026","passed","Sat May 09 14:43:00 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testRefreshToken"
"","223","3. SOAP — конвертация нуля","","Sat May 09 14:42:51 UTC 2026","passed","Sat May 09 14:42:51 UTC 2026","","Тесты SoapApiClient","ru.learning.java.clients.api.SoapApiClientTest","testSoapZeroToWords"
"Создание поста из Java объекта","95","7. POST запрос с объектом","","Sat May 09 14:43:01 UTC 2026","passed","Sat May 09 14:43:01 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testPostRequestWithObject"
"Некоторые API принимают ключ как 'ApiKey <token>' в Authorization","405","2. GET с API Key в заголовке Authorization (кастомный формат)","","Sat May 09 14:42:53 UTC 2026","passed","Sat May 09 14:42:54 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testGetWithApiKeyInAuthorizationHeader"
"","676","1. SOAP — конвертация числа в слова","","Sat May 09 14:42:50 UTC 2026","passed","Sat May 09 14:42:50 UTC 2026","","Тесты SoapApiClient","ru.learning.java.clients.api.SoapApiClientTest","testSoapNumberToWords"
"","14","3. Токен ещё не истёк сразу после получения","","Sat May 09 14:43:00 UTC 2026","passed","Sat May 09 14:43:00 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testTokenNotExpiredRightAfterIssue"
"","8","13. POST с истёкшим JWT → 401","","Sat May 09 14:43:07 UTC 2026","passed","Sat May 09 14:43:07 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testPostWithExpiredJwtRejected"
"API Key не должен вытеснять другие query-параметры","236","6. GET с API Key в query-параметре 'key' + дополнительные params","","Sat May 09 14:42:55 UTC 2026","passed","Sat May 09 14:42:55 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testGetWithApiKeyQueryParamAlongsideOtherParams"
"","1","Валидный CreateUserRequest проходит проверку","","Sat May 09 14:43:11 UTC 2026","passed","Sat May 09 14:43:11 UTC 2026","","ModelValidator — Jakarta Bean Validation","ru.learning.java.validation.ModelValidatorTest","testValidCreateUserRequest"
"Получение конкретного пользователя по ID","91","2. GET запрос с path параметром","","Sat May 09 14:43:00 UTC 2026","passed","Sat May 09 14:43:00 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testGetWithPathParameter"
"Client Credentials → access_token → защищённый GET","33","8. Полный OAuth flow: получить токен → использовать для запроса","","Sat May 09 14:43:00 UTC 2026","passed","Sat May 09 14:43:00 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testFullOAuthFlow"
"","474","3. POST запрос с XML телом","","Sat May 09 14:42:57 UTC 2026","passed","Sat May 09 14:42:57 UTC 2026","","Тесты работы с XML","ru.learning.java.clients.api.XmlApiTest","testPostWithXmlBody"
"Удаление ресурса с Bearer токеном","190","12. DELETE с Bearer Token","","Sat May 09 14:43:05 UTC 2026","passed","Sat May 09 14:43:05 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testDeleteWithBearerToken"
"Проверка обработки невалидного токена","821","14. Негативный тест - невалидный Bearer токен","","Sat May 09 14:43:06 UTC 2026","passed","Sat May 09 14:43:07 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testInvalidBearerToken"
"Оба способа (header и query) доставляют ключ — демонстрация эквивалентности","331","10. Сравнение способов передачи API Key","","Sat May 09 14:42:56 UTC 2026","passed","Sat May 09 14:42:56 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testHeaderVsQueryParamEquivalence"
"","231","1. Загрузка текстового файла","","Sat May 09 14:43:09 UTC 2026","passed","Sat May 09 14:43:09 UTC 2026","","Тесты MultipartApiClient","ru.learning.java.clients.api.MultipartApiClientTest","testUploadTextFile"
"Создание пользователя, поста и получение комментариев","305","5. Комплексный сценарий с множественными шагами","","Sat May 09 14:42:49 UTC 2026","passed","Sat May 09 14:42:49 UTC 2026","","Тесты с Allure отчетами через TestSpecification","ru.learning.java.allure.AllureIntegrationTest","testComplexScenarioWithAllure"
"Проверка обработки 401 Unauthorized","310","2. GET с Basic Auth - неверные credentials","","Sat May 09 14:43:03 UTC 2026","passed","Sat May 09 14:43:03 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testGetWithBasicAuthFailure"
"","19","17. Параметризованная проверка string-claims Claim 'name' = 'Test User'","","Sat May 09 14:43:07 UTC 2026","passed","Sat May 09 14:43:07 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtClaimsParameterized"
"","436","2. SOAP — валидация ответа через XPath","","Sat May 09 14:42:50 UTC 2026","passed","Sat May 09 14:42:51 UTC 2026","","Тесты SoapApiClient","ru.learning.java.clients.api.SoapApiClientTest","testSoapResponseWithXPath"
"","7","@Positive отлавливает отрицательный id","","Sat May 09 14:43:11 UTC 2026","passed","Sat May 09 14:43:11 UTC 2026","","ModelValidator — Jakarta Bean Validation","ru.learning.java.validation.ModelValidatorTest","testNegativeIdDetected"
"","345","4. POST с JAXB объектом","","Sat May 09 14:42:57 UTC 2026","passed","Sat May 09 14:42:57 UTC 2026","","Тесты работы с XML","ru.learning.java.clients.api.XmlApiTest","testPostWithJaxbObject"
"","13","9. WireMock: PUT с Digest для разных id PUT /data/100 → 200","","Sat May 09 14:43:09 UTC 2026","passed","Sat May 09 14:43:09 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testPutWithDigestForVariousIds"
"","203","6. SOAP — некорректный namespace возвращает Fault","","Sat May 09 14:42:52 UTC 2026","passed","Sat May 09 14:42:52 UTC 2026","","Тесты SoapApiClient","ru.learning.java.clients.api.SoapApiClientTest","testSoapFaultOnWrongNamespace"
"","0","requireValid возвращает объект, если он валиден","","Sat May 09 14:43:11 UTC 2026","passed","Sat May 09 14:43:11 UTC 2026","","ModelValidator — Jakarta Bean Validation","ru.learning.java.validation.ModelValidatorTest","testRequireValidReturnsObject"
"Создание пользователя с логированием в Allure","216","2. POST запрос создания пользователя с Allure","","Sat May 09 14:42:48 UTC 2026","passed","Sat May 09 14:42:49 UTC 2026","","Тесты с Allure отчетами через TestSpecification","ru.learning.java.allure.AllureIntegrationTest","testCreateUserWithAllure"
"Проверяем, что сервер отвечает 401 + WWW-Authenticate","6","4. WireMock: первый запрос содержит challenge","","Sat May 09 14:43:09 UTC 2026","passed","Sat May 09 14:43:09 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testDigestChallengeReceived"
"Демонстрация работы с моделью Comment","72","18. GET запрос - получение комментариев к посту","","Sat May 09 14:43:02 UTC 2026","passed","Sat May 09 14:43:02 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testGetCommentsForPost"
"Разные API используют разные имена параметра: apikey, api_key, key, token","681","7. GET с API Key в query-параметре 'apikey' (альтернативное имя)","","Sat May 09 14:42:55 UTC 2026","passed","Sat May 09 14:42:56 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testGetWithApiKeyDifferentParamNames"
"Демонстрация параллельной работы нескольких акторов","74","3. Параллельное выполнение нескольких запросов","","Sat May 09 14:43:10 UTC 2026","passed","Sat May 09 14:43:10 UTC 2026","","Примеры использования акторной модели","ru.learning.java.actors.HttpRequestActorTest","testMultipleParallelRequests"
"Демонстрация DELETE запроса с авторизацией","181","6. DELETE с Basic Auth","","Sat May 09 14:43:04 UTC 2026","passed","Sat May 09 14:43:04 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testDeleteWithBasicAuth"
"","2","Каскадная валидация: @Valid пробивается до Address и Company","","Sat May 09 14:43:11 UTC 2026","passed","Sat May 09 14:43:11 UTC 2026","","ModelValidator — Jakarta Bean Validation","ru.learning.java.validation.ModelValidatorTest","testCascadeValidation"
"","91","POST /users — отправляем только валидную модель","","Sat May 09 14:43:07 UTC 2026","passed","Sat May 09 14:43:07 UTC 2026","","Контрактные тесты — валидация ответа API через JSR-380","ru.learning.java.clients.api.UserApiContractTest","testCreateUserWithValidationGuard"
"","255","GET /users — каждый элемент списка валиден","","Sat May 09 14:43:07 UTC 2026","passed","Sat May 09 14:43:07 UTC 2026","","Контрактные тесты — валидация ответа API через JSR-380","ru.learning.java.clients.api.UserApiContractTest","testGetUsersListAllItemsValid"
"Демонстрация базового GET запроса и валидации статус кода","88","1. Простой GET запрос - получение списка пользователей","","Sat May 09 14:43:00 UTC 2026","passed","Sat May 09 14:43:00 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testSimpleGetRequest"
"Создание поста и получение его комментариев","153","22. Комплексный сценарий - создание поста и комментариев","","Sat May 09 14:43:02 UTC 2026","passed","Sat May 09 14:43:02 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testComplexScenarioPostAndComments"
"Отправка данных с Bearer токеном","169","9. POST с Bearer Token","","Sat May 09 14:43:05 UTC 2026","passed","Sat May 09 14:43:05 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testPostWithBearerToken"
"exp должен быть в будущем относительно текущего времени","10","7. Валидный токен ещё не истёк","","Sat May 09 14:43:07 UTC 2026","passed","Sat May 09 14:43:07 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtNotExpired"
"Демонстрация GET запроса с корректными credentials","270","1. GET с Basic Auth - успешная авторизация","","Sat May 09 14:43:02 UTC 2026","passed","Sat May 09 14:43:03 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testGetWithBasicAuthSuccess"
"","28","7. GET защищённого ресурса с валидным токеном","","Sat May 09 14:43:00 UTC 2026","passed","Sat May 09 14:43:00 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testGetProtectedResourceWithToken"
"PATCH запрос с form-encoded данными","160","7. PATCH с form parameters","","Sat May 09 14:42:59 UTC 2026","passed","Sat May 09 14:42:59 UTC 2026","","Тесты FormApiClient","ru.learning.java.clients.api.FormApiClientTest","testPatchWithFormParams"
"","209","5. SOAP — параметризованная конвертация чисел в слова 42 → должно содержать 'forty'","","Sat May 09 14:42:51 UTC 2026","passed","Sat May 09 14:42:52 UTC 2026","","Тесты SoapApiClient","ru.learning.java.clients.api.SoapApiClientTest","testNumberToWordsParameterized"
"Все детали запроса и ответа автоматически попадают в Allure отчет","2531","1. GET запрос с автоматическим Allure логированием","","Sat May 09 14:42:46 UTC 2026","passed","Sat May 09 14:42:48 UTC 2026","","Тесты с Allure отчетами через TestSpecification","ru.learning.java.allure.AllureIntegrationTest","testGetWithAllureLogging"
"Проверяем, что Base64-encoded значение в заголовке соответствует паттерну Stripe","167","9. Stripe-style: заголовок Authorization содержит Base64(apiKey:)","","Sat May 09 14:42:56 UTC 2026","passed","Sat May 09 14:42:56 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testApiKeyAsBasicAuthFullCycle"
"","10","14. Токен имеет поле iat (время выдачи)","","Sat May 09 14:43:07 UTC 2026","passed","Sat May 09 14:43:07 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtHasIssuedAtClaim"
"","46","9. Автоматический OAuth flow в одном методе sendGetWithOAuth","","Sat May 09 14:43:00 UTC 2026","passed","Sat May 09 14:43:00 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testSendGetWithOAuth"
"","132","7. httpbingo.org: POST с Digest и JSON-телом","","Sat May 09 14:43:09 UTC 2026","passed","Sat May 09 14:43:09 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testHttpBinPostWithDigest"
"","273","5. SOAP — параметризованная конвертация чисел в слова 999 → должно содержать 'nine hundred'","","Sat May 09 14:42:52 UTC 2026","passed","Sat May 09 14:42:52 UTC 2026","","Тесты SoapApiClient","ru.learning.java.clients.api.SoapApiClientTest","testNumberToWordsParameterized"
"Проверка полей пользователя различными способами","103","4. Валидация JSON структуры с Hamcrest матчерами","","Sat May 09 14:43:00 UTC 2026","passed","Sat May 09 14:43:00 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testJsonValidationWithHamcrest"
"Имитация сценария: исходный токен устарел, обновляем и используем новый","27","20. Полный flow: логин → рефреш → защищённый ресурс","","Sat May 09 14:43:07 UTC 2026","passed","Sat May 09 14:43:07 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testFullRefreshFlow"
"Обновление данных с Bearer токеном","145","10. PUT с Bearer Token","","Sat May 09 14:43:05 UTC 2026","passed","Sat May 09 14:43:05 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testPutWithBearerToken"
"","300","7. SOAP Fault содержит faultstring","","Sat May 09 14:42:52 UTC 2026","passed","Sat May 09 14:42:53 UTC 2026","","Тесты SoapApiClient","ru.learning.java.clients.api.SoapApiClientTest","testSoapFaultContainsFaultstring"
"","13","9. WireMock: PUT с Digest для разных id PUT /data/42 → 200","","Sat May 09 14:43:09 UTC 2026","passed","Sat May 09 14:43:09 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testPutWithDigestForVariousIds"
"","69","GET /users/1 — ответ соответствует Bean Validation модели User","","Sat May 09 14:43:07 UTC 2026","passed","Sat May 09 14:43:07 UTC 2026","","Контрактные тесты — валидация ответа API через JSR-380","ru.learning.java.clients.api.UserApiContractTest","testGetSingleUserMatchesContract"
"Сервер отклоняет запрос с истёкшим JWT","7","10. Истёкший токен → 401 от сервера","","Sat May 09 14:43:07 UTC 2026","passed","Sat May 09 14:43:07 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testExpiredJwtRejectedByServer"
