"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Имитация сценария: исходный токен устарел, обновляем и используем новый","1","20. Полный flow: логин → рефреш → защищённый ресурс","","Tue Apr 21 17:56:41 UTC 2026","passed","Tue Apr 21 17:56:41 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testFullRefreshFlow"
"","48","3. POST запрос с XML телом","","Tue Apr 21 17:56:47 UTC 2026","passed","Tue Apr 21 17:56:47 UTC 2026","","Тесты работы с XML","ru.learning.java.clients.api.XmlApiTest","testPostWithXmlBody"
"POST запрос с телом и API Key в заголовке","248","3. POST с API Key в заголовке X-API-Key","","Tue Apr 21 17:56:48 UTC 2026","passed","Tue Apr 21 17:56:48 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testPostWithApiKeyHeader"
"","8","11. Получение токена с неверным client_secret → 401","","Tue Apr 21 17:56:46 UTC 2026","passed","Tue Apr 21 17:56:46 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testFetchTokenWithWrongSecret"
"API Key не должен вытеснять другие query-параметры","66","6. GET с API Key в query-параметре 'key' + дополнительные params","","Tue Apr 21 17:56:49 UTC 2026","passed","Tue Apr 21 17:56:49 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testGetWithApiKeyQueryParamAlongsideOtherParams"
"Создание нового поста","104","6. POST запрос с JSON телом","","Tue Apr 21 17:56:43 UTC 2026","passed","Tue Apr 21 17:56:43 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testPostRequestWithJsonBody"
"Пошаговое создание и валидация поста","152","4. Создание поста с подробными шагами","","Tue Apr 21 17:56:38 UTC 2026","passed","Tue Apr 21 17:56:39 UTC 2026","","Тесты с Allure отчетами через TestSpecification","ru.learning.java.allure.AllureIntegrationTest","testCreatePostWithSteps"
"Проверка полей пользователя различными способами","115","4. Валидация JSON структуры с Hamcrest матчерами","","Tue Apr 21 17:56:43 UTC 2026","passed","Tue Apr 21 17:56:43 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testJsonValidationWithHamcrest"
"Демонстрация PUT запроса с авторизацией","329","4. PUT с Basic Auth","","Tue Apr 21 17:56:41 UTC 2026","passed","Tue Apr 21 17:56:41 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testPutWithBasicAuth"
"Обновление данных с Bearer токеном","73","10. PUT с Bearer Token","","Tue Apr 21 17:56:42 UTC 2026","passed","Tue Apr 21 17:56:42 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testPutWithBearerToken"
"","355","4. POST с JAXB объектом","","Tue Apr 21 17:56:47 UTC 2026","passed","Tue Apr 21 17:56:48 UTC 2026","","Тесты работы с XML","ru.learning.java.clients.api.XmlApiTest","testPostWithJaxbObject"
"Проверка обработки 404 ошибки","73","13. Негативный тест - несуществующий ресурс","","Tue Apr 21 17:56:44 UTC 2026","passed","Tue Apr 21 17:56:44 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testNotFoundError"
"Демонстрация использования CreateUserRequest с Lombok Builder","115","20. POST запрос - создание пользователя с Builder","","Tue Apr 21 17:56:45 UTC 2026","passed","Tue Apr 21 17:56:45 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testCreateUserWithBuilder"
"Демонстрация базового GET запроса и валидации статус кода","87","1. Простой GET запрос - получение списка пользователей","","Tue Apr 21 17:56:43 UTC 2026","passed","Tue Apr 21 17:56:43 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testSimpleGetRequest"
"Создание поста и получение его комментариев","178","22. Комплексный сценарий - создание поста и комментариев","","Tue Apr 21 17:56:45 UTC 2026","passed","Tue Apr 21 17:56:45 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testComplexScenarioPostAndComments"
"Полный цикл: получение токена и использование его для запросов","98","13. Комплексный сценарий - получение и использование токена","","Tue Apr 21 17:56:43 UTC 2026","passed","Tue Apr 21 17:56:43 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testCompleteTokenFlow"
"Stripe и ряд других API принимают API Key как username в Basic Auth с пустым паролем","56","8. GET с API Key как Basic Auth username (Stripe-style)","","Tue Apr 21 17:56:49 UTC 2026","passed","Tue Apr 21 17:56:49 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testGetWithApiKeyAsBasicAuth"
"","17","14. Токен имеет поле iat (время выдачи)","","Tue Apr 21 17:56:40 UTC 2026","passed","Tue Apr 21 17:56:40 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtHasIssuedAtClaim"
"Проверяем, что api_key передаётся как query-параметр","458","5. GET с API Key в query-параметре 'api_key'","","Tue Apr 21 17:56:48 UTC 2026","passed","Tue Apr 21 17:56:49 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testGetWithApiKeyQueryParam"
"Проверяем, что Base64-encoded значение в заголовке соответствует паттерну Stripe","78","9. Stripe-style: заголовок Authorization содержит Base64(apiKey:)","","Tue Apr 21 17:56:49 UTC 2026","passed","Tue Apr 21 17:56:49 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testApiKeyAsBasicAuthFullCycle"
"JWT состоит из header.payload.signature в Base64","24","2. Структура JWT: три части разделённые точкой","","Tue Apr 21 17:56:40 UTC 2026","passed","Tue Apr 21 17:56:40 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtStructure"
"","50","10. PATCH — частичное обновление через httpbin","","Tue Apr 21 17:56:44 UTC 2026","passed","Tue Apr 21 17:56:44 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testPatchOnHttpbin"
"","547","1. SOAP — конвертация числа в слова","","Tue Apr 21 17:56:46 UTC 2026","passed","Tue Apr 21 17:56:47 UTC 2026","","Тесты SoapApiClient","ru.learning.java.clients.api.SoapApiClientTest","testSoapNumberToWords"
"Проверка обработки невалидного токена","64","14. Негативный тест - невалидный Bearer токен","","Tue Apr 21 17:56:43 UTC 2026","passed","Tue Apr 21 17:56:43 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testInvalidBearerToken"
"","54","5. PUT с form params — обновление данных сотрудника","","Tue Apr 21 17:56:45 UTC 2026","passed","Tue Apr 21 17:56:45 UTC 2026","","Тесты FormApiClient","ru.learning.java.clients.api.FormApiClientTest","testPutFormParamsEmployee"
"Использование AuthApiClient с базовыми методами","66","16. Комбинированный тест - AuthApiClient с базовыми методами","","Tue Apr 21 17:56:44 UTC 2026","passed","Tue Apr 21 17:56:44 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testAuthClientWithBasicMethods"
"","63","2. Валидация XML через Hamcrest hasXPath","","Tue Apr 21 17:56:47 UTC 2026","passed","Tue Apr 21 17:56:47 UTC 2026","","Тесты работы с XML","ru.learning.java.clients.api.XmlApiTest","testXmlValidationWithHamcrest"
"","17","11. Неверные credentials → 401 при получении токена","","Tue Apr 21 17:56:40 UTC 2026","passed","Tue Apr 21 17:56:40 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testInvalidCredentials"
"Демонстрация DELETE запроса с авторизацией","285","6. DELETE с Basic Auth","","Tue Apr 21 17:56:41 UTC 2026","passed","Tue Apr 21 17:56:42 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testDeleteWithBasicAuth"
"","17","7. GET защищённого ресурса с валидным токеном","","Tue Apr 21 17:56:46 UTC 2026","passed","Tue Apr 21 17:56:46 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testGetProtectedResourceWithToken"
"Client Credentials → access_token → защищённый GET","27","8. Полный OAuth flow: получить токен → использовать для запроса","","Tue Apr 21 17:56:46 UTC 2026","passed","Tue Apr 21 17:56:46 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testFullOAuthFlow"
"","52","2. Загрузка файла из classpath","","Tue Apr 21 17:56:46 UTC 2026","passed","Tue Apr 21 17:56:46 UTC 2026","","Тесты MultipartApiClient","ru.learning.java.clients.api.MultipartApiClientTest","testUploadFileFromClasspath"
"Преобразование ответа в типизированный объект","85","5. Десериализация JSON в Java объект","","Tue Apr 21 17:56:43 UTC 2026","passed","Tue Apr 21 17:56:43 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testJsonToObjectDeserialization"
"Демонстрация обнаружения истёкшего токена без обращения к серверу","2","8. Истёкший токен: exp в прошлом","","Tue Apr 21 17:56:40 UTC 2026","passed","Tue Apr 21 17:56:40 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testExpiredJwtDetectedLocally"
"GET запрос с form parameters в query string","197","3. GET с form parameters","","Tue Apr 21 17:56:45 UTC 2026","passed","Tue Apr 21 17:56:45 UTC 2026","","Тесты FormApiClient","ru.learning.java.clients.api.FormApiClientTest","testGetWithFormParams"
"Демонстрация GET запроса с Bearer токеном","634","8. GET с Bearer Token","","Tue Apr 21 17:56:42 UTC 2026","passed","Tue Apr 21 17:56:42 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testGetWithBearerToken"
"Демонстрация получения токена через POST запрос","51","7. Получение Bearer токена","","Tue Apr 21 17:56:42 UTC 2026","passed","Tue Apr 21 17:56:42 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testGetBearerToken"
"","30","19. Обновление токена через refresh_token","","Tue Apr 21 17:56:41 UTC 2026","passed","Tue Apr 21 17:56:41 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testRefreshJwtToken"
"","12","13. POST с истёкшим JWT → 401","","Tue Apr 21 17:56:40 UTC 2026","passed","Tue Apr 21 17:56:40 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testPostWithExpiredJwtRejected"
"","52","4. Inline multipart без клиента","","Tue Apr 21 17:56:46 UTC 2026","passed","Tue Apr 21 17:56:46 UTC 2026","","Тесты MultipartApiClient","ru.learning.java.clients.api.MultipartApiClientTest","testMultipartInline"
"Обновление только заголовка поста","95","9. PATCH запрос - частичное обновление","","Tue Apr 21 17:56:44 UTC 2026","passed","Tue Apr 21 17:56:44 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testPatchRequest"
"Валидный токен должен содержать claim 'exp'","32","6. Токен имеет поле exp (время истечения)","","Tue Apr 21 17:56:40 UTC 2026","passed","Tue Apr 21 17:56:40 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtHasExpirationClaim"
"","18","18. Параметризованная проверка timestamp-claims Timestamp claim 'iat' not null","","Tue Apr 21 17:56:40 UTC 2026","passed","Tue Apr 21 17:56:40 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtTimestampClaimsParameterized"
"Сервер отклоняет запрос с истёкшим JWT","22","10. Истёкший токен → 401 от сервера","","Tue Apr 21 17:56:40 UTC 2026","passed","Tue Apr 21 17:56:40 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testExpiredJwtRejectedByServer"
"Отправка формы с cookies","68","2. POST с form parameters и cookies","","Tue Apr 21 17:56:45 UTC 2026","passed","Tue Apr 21 17:56:45 UTC 2026","","Тесты FormApiClient","ru.learning.java.clients.api.FormApiClientTest","testPostWithFormParamsAndCookies"
"Проверка десериализации одного комментария","75","19. GET запрос - получение конкретного комментария","","Tue Apr 21 17:56:45 UTC 2026","passed","Tue Apr 21 17:56:45 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testGetSingleComment"
"Создание пользователя с логированием в Allure","236","2. POST запрос создания пользователя с Allure","","Tue Apr 21 17:56:38 UTC 2026","passed","Tue Apr 21 17:56:38 UTC 2026","","Тесты с Allure отчетами через TestSpecification","ru.learning.java.allure.AllureIntegrationTest","testCreateUserWithAllure"
