"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2","requireValid возвращает объект, если он валиден","","Mon May 11 09:01:25 UTC 2026","passed","Mon May 11 09:01:25 UTC 2026","","ModelValidator — Jakarta Bean Validation","ru.learning.java.validation.ModelValidatorTest","testRequireValidReturnsObject"
"Демонстрация асинхронного выполнения GET запроса","67","1. Выполнение GET запроса через актор","","Mon May 11 09:01:25 UTC 2026","passed","Mon May 11 09:01:25 UTC 2026","","Примеры использования акторной модели","ru.learning.java.actors.HttpRequestActorTest","testGetRequestWithActor"
"","536","2. SOAP — валидация ответа через XPath","","Mon May 11 09:00:58 UTC 2026","passed","Mon May 11 09:00:59 UTC 2026","","Тесты SoapApiClient","ru.learning.java.clients.api.SoapApiClientTest","testSoapResponseWithXPath"
"","105","7. httpbingo.org: POST с Digest и JSON-телом","","Mon May 11 09:01:23 UTC 2026","passed","Mon May 11 09:01:23 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testHttpBingoPostWithDigestJsonBody"
"Некоторые API принимают ключ как 'ApiKey <token>' в Authorization","276","2. GET с API Key в заголовке Authorization (кастомный формат)","","Mon May 11 09:01:02 UTC 2026","passed","Mon May 11 09:01:02 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testGetWithApiKeyInAuthorizationHeader"
"Проверяем, что api_key передаётся как query-параметр","716","5. GET с API Key в query-параметре 'api_key'","","Mon May 11 09:01:03 UTC 2026","passed","Mon May 11 09:01:04 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testGetWithApiKeyQueryParam"
"Создание пользователя с логированием в Allure","240","2. POST запрос создания пользователя с Allure","","Mon May 11 09:00:56 UTC 2026","passed","Mon May 11 09:00:56 UTC 2026","","Тесты с Allure отчетами через TestSpecification","ru.learning.java.allure.AllureIntegrationTest","testCreateUserWithAllure"
"Демонстрация DELETE запроса с авторизацией","268","6. DELETE с Basic Auth","","Mon May 11 09:01:16 UTC 2026","passed","Mon May 11 09:01:16 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testDeleteWithBasicAuth"
"Проверка что API отвечает быстро","63","14. Валидация времени ответа","","Mon May 11 09:01:14 UTC 2026","passed","Mon May 11 09:01:14 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testResponseTime"
"","11","10. Запрос к защищённому ресурсу без токена → 401","","Mon May 11 09:01:12 UTC 2026","passed","Mon May 11 09:01:12 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testGetProtectedResourceWithoutToken"
"","405","7. SOAP Fault содержит faultstring","","Mon May 11 09:01:01 UTC 2026","passed","Mon May 11 09:01:02 UTC 2026","","Тесты SoapApiClient","ru.learning.java.clients.api.SoapApiClientTest","testSoapFaultContainsFaultstring"
"Демонстрирует двухшаговый flow: первый 401, второй 200","18","3. WireMock: повторный запрос с Digest-заголовком возвращает 200","","Mon May 11 09:01:23 UTC 2026","passed","Mon May 11 09:01:23 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testDigestFlowOnWireMock"
"","371","5. SOAP — параметризованная конвертация чисел в слова 100 → должно содержать 'one hundred'","","Mon May 11 09:01:00 UTC 2026","passed","Mon May 11 09:01:01 UTC 2026","","Тесты SoapApiClient","ru.learning.java.clients.api.SoapApiClientTest","testNumberToWordsParameterized"
"Проверяем полный flow Digest Auth: 401 challenge → response с MD5-хэшем","727","1. Успешный Digest на httpbin.org","","Mon May 11 09:01:22 UTC 2026","passed","Mon May 11 09:01:22 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testHttpBinDigestAuthSuccess"
"PUT запрос с form-encoded данными","316","4. PUT с form parameters","","Mon May 11 09:01:10 UTC 2026","passed","Mon May 11 09:01:10 UTC 2026","","Тесты FormApiClient","ru.learning.java.clients.api.FormApiClientTest","testPutWithFormParams"
"Разные API используют разные имена параметра: apikey, api_key, key, token","1173","7. GET с API Key в query-параметре 'apikey' (альтернативное имя)","","Mon May 11 09:01:04 UTC 2026","passed","Mon May 11 09:01:05 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testGetWithApiKeyDifferentParamNames"
"JWT состоит из header.payload.signature в Base64","10","2. Структура JWT: три части разделённые точкой","","Mon May 11 09:01:21 UTC 2026","passed","Mon May 11 09:01:21 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtStructure"
"","34","12. POST защищённого ресурса с валидным JWT → 201","","Mon May 11 09:01:21 UTC 2026","passed","Mon May 11 09:01:21 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testPostProtectedResourceWithValidJwt"
"POST на /oauth/token с grant_type=client_credentials","131","1. Получение токена через Client Credentials grant","","Mon May 11 09:01:11 UTC 2026","passed","Mon May 11 09:01:12 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testFetchTokenClientCredentials"
"","15","3. Токен ещё не истёк сразу после получения","","Mon May 11 09:01:12 UTC 2026","passed","Mon May 11 09:01:12 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testTokenNotExpiredRightAfterIssue"
"","15","5. Ответ содержит refresh_token при Password grant","","Mon May 11 09:01:12 UTC 2026","passed","Mon May 11 09:01:12 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testPasswordGrantReturnsRefreshToken"
"Демонстрация обнаружения истёкшего токена без обращения к серверу","2","8. Истёкший токен: exp в прошлом","","Mon May 11 09:01:21 UTC 2026","passed","Mon May 11 09:01:21 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testExpiredJwtDetectedLocally"
"","11","9. WireMock: PUT с Digest для разных id PUT /data/999 → 200","","Mon May 11 09:01:23 UTC 2026","passed","Mon May 11 09:01:23 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testPutWithDigestForVariousIds"
"","17","6. WireMock: POST с пустым телом проходит аутентификацию","","Mon May 11 09:01:23 UTC 2026","passed","Mon May 11 09:01:23 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testPostWithDigestEmptyBody"
"Использование FormApiClient с базовыми методами","125","17. Комбинированный тест - FormApiClient с базовыми методами","","Mon May 11 09:01:14 UTC 2026","passed","Mon May 11 09:01:14 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testFormClientWithBasicMethods"
"","373","3. SOAP — конвертация нуля","","Mon May 11 09:00:59 UTC 2026","passed","Mon May 11 09:00:59 UTC 2026","","Тесты SoapApiClient","ru.learning.java.clients.api.SoapApiClientTest","testSoapZeroToWords"
"Создание пользователя, поста и получение комментариев","358","5. Комплексный сценарий с множественными шагами","","Mon May 11 09:00:57 UTC 2026","passed","Mon May 11 09:00:57 UTC 2026","","Тесты с Allure отчетами через TestSpecification","ru.learning.java.allure.AllureIntegrationTest","testComplexScenarioWithAllure"
"Проверка обработки 404 ошибки","51","13. Негативный тест - несуществующий ресурс","","Mon May 11 09:01:14 UTC 2026","passed","Mon May 11 09:01:14 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testNotFoundError"
"","2","Валидный CreateUserRequest проходит проверку","","Mon May 11 09:01:25 UTC 2026","passed","Mon May 11 09:01:25 UTC 2026","","ModelValidator — Jakarta Bean Validation","ru.learning.java.validation.ModelValidatorTest","testValidCreateUserRequest"
"","265","4. Inline multipart без клиента","","Mon May 11 09:01:24 UTC 2026","passed","Mon May 11 09:01:24 UTC 2026","","Тесты MultipartApiClient","ru.learning.java.clients.api.MultipartApiClientTest","testMultipartInline"
"","2","requireValid бросает исключение для невалидной модели","","Mon May 11 09:01:25 UTC 2026","passed","Mon May 11 09:01:25 UTC 2026","","ModelValidator — Jakarta Bean Validation","ru.learning.java.validation.ModelValidatorTest","testRequireValidThrows"
"Обновление данных с Bearer токеном","443","10. PUT с Bearer Token","","Mon May 11 09:01:18 UTC 2026","passed","Mon May 11 09:01:19 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testPutWithBearerToken"
"Сервер отклоняет запрос с истёкшим JWT","6","10. Истёкший токен → 401 от сервера","","Mon May 11 09:01:21 UTC 2026","passed","Mon May 11 09:01:21 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testExpiredJwtRejectedByServer"
"","16","19. Обновление токена через refresh_token","","Mon May 11 09:01:21 UTC 2026","passed","Mon May 11 09:01:21 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testRefreshJwtToken"
"Получение конкретного пользователя по ID","80","2. GET запрос с path параметром","","Mon May 11 09:01:12 UTC 2026","passed","Mon May 11 09:01:12 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testGetWithPathParameter"
"Проверяем, что X-API-Key передаётся в заголовке и виден в ответе","319","1. GET с API Key в заголовке X-API-Key","","Mon May 11 09:01:02 UTC 2026","passed","Mon May 11 09:01:02 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testGetWithApiKeyHeader"
"Проверяем все поля OAuthTokenResponse","21","2. Десериализация полного ответа токена в модель","","Mon May 11 09:01:12 UTC 2026","passed","Mon May 11 09:01:12 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testTokenResponseDeserialization"
"","18","5. WireMock: POST с Digest-заголовком возвращает 201","","Mon May 11 09:01:23 UTC 2026","passed","Mon May 11 09:01:23 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testPostWithDigestOnWireMock"
"","13","6. Обновление токена через Refresh Token grant","","Mon May 11 09:01:12 UTC 2026","passed","Mon May 11 09:01:12 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testRefreshToken"
"","297","5. PUT с form params — обновление данных сотрудника","","Mon May 11 09:01:10 UTC 2026","passed","Mon May 11 09:01:10 UTC 2026","","Тесты FormApiClient","ru.learning.java.clients.api.FormApiClientTest","testPutFormParamsEmployee"
"Проверка обработки ошибок с логированием в Allure","291","7. Негативный тест с Allure отчетом","","Mon May 11 09:00:57 UTC 2026","passed","Mon May 11 09:00:57 UTC 2026","","Тесты с Allure отчетами через TestSpecification","ru.learning.java.allure.AllureIntegrationTest","testNegativeScenarioWithAllure"
"Client Credentials → access_token → защищённый GET","26","8. Полный OAuth flow: получить токен → использовать для запроса","","Mon May 11 09:01:12 UTC 2026","passed","Mon May 11 09:01:12 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testFullOAuthFlow"
"","9","17. Параметризованная проверка string-claims Claim 'name' = 'Test User'","","Mon May 11 09:01:21 UTC 2026","passed","Mon May 11 09:01:21 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtClaimsParameterized"
"","18","@Positive отлавливает отрицательный id","","Mon May 11 09:01:25 UTC 2026","passed","Mon May 11 09:01:25 UTC 2026","","ModelValidator — Jakarta Bean Validation","ru.learning.java.validation.ModelValidatorTest","testNegativeIdDetected"
"Полный цикл: получение токена и использование его для запросов","657","13. Комплексный сценарий - получение и использование токена","","Mon May 11 09:01:20 UTC 2026","passed","Mon May 11 09:01:21 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testCompleteTokenFlow"
"Демонстрация получения токена через POST запрос","286","7. Получение Bearer токена","","Mon May 11 09:01:16 UTC 2026","passed","Mon May 11 09:01:17 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testGetBearerToken"
"GET запрос с form parameters в query string","296","3. GET с form parameters","","Mon May 11 09:01:09 UTC 2026","passed","Mon May 11 09:01:10 UTC 2026","","Тесты FormApiClient","ru.learning.java.clients.api.FormApiClientTest","testGetWithFormParams"
"Отправка формы в формате application/x-www-form-urlencoded","303","1. POST с form parameters (без cookies)","","Mon May 11 09:01:09 UTC 2026","passed","Mon May 11 09:01:09 UTC 2026","","Тесты FormApiClient","ru.learning.java.clients.api.FormApiClientTest","testPostWithFormParams"
"Фильтрация постов по userId","70","3. GET запрос с query параметрами","","Mon May 11 09:01:12 UTC 2026","passed","Mon May 11 09:01:12 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testGetWithQueryParameters"
"","8","5. Парсинг алгоритма подписи из заголовка JWT","","Mon May 11 09:01:21 UTC 2026","passed","Mon May 11 09:01:21 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testParseJwtAlgorithm"
"Демонстрация асинхронного выполнения POST запроса","130","2. Выполнение POST запроса через актор","","Mon May 11 09:01:25 UTC 2026","passed","Mon May 11 09:01:25 UTC 2026","","Примеры использования акторной модели","ru.learning.java.actors.HttpRequestActorTest","testPostRequestWithActor"
"","302","3. Файл + поля формы","","Mon May 11 09:01:24 UTC 2026","passed","Mon May 11 09:01:24 UTC 2026","","Тесты MultipartApiClient","ru.learning.java.clients.api.MultipartApiClientTest","testUploadFileWithMetadata"
"","369","6. SOAP — некорректный namespace возвращает Fault","","Mon May 11 09:01:01 UTC 2026","passed","Mon May 11 09:01:01 UTC 2026","","Тесты SoapApiClient","ru.learning.java.clients.api.SoapApiClientTest","testSoapFaultOnWrongNamespace"
"Демонстрация PATCH запроса с авторизацией","288","5. PATCH с Basic Auth","","Mon May 11 09:01:16 UTC 2026","passed","Mon May 11 09:01:16 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testPatchWithBasicAuth"
"Частичное обновление с Bearer токеном","293","11. PATCH с Bearer Token","","Mon May 11 09:01:19 UTC 2026","passed","Mon May 11 09:01:19 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testPatchWithBearerToken"
"","23","9. GET защищённого ресурса с валидным JWT","","Mon May 11 09:01:21 UTC 2026","passed","Mon May 11 09:01:21 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testGetProtectedResourceWithValidJwt"
"Отправка формы с cookies","279","2. POST с form parameters и cookies","","Mon May 11 09:01:09 UTC 2026","passed","Mon May 11 09:01:09 UTC 2026","","Тесты FormApiClient","ru.learning.java.clients.api.FormApiClientTest","testPostWithFormParamsAndCookies"
"Альтернативный способ создания объекта CreateUserRequest","123","21. POST запрос - создание пользователя через конструктор","","Mon May 11 09:01:14 UTC 2026","passed","Mon May 11 09:01:14 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testCreateUserWithConstructor"
"Демонстрация работы с моделью Comment","59","18. GET запрос - получение комментариев к посту","","Mon May 11 09:01:14 UTC 2026","passed","Mon May 11 09:01:14 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testGetCommentsForPost"
"POST /auth/login возвращает JWT токен","15","1. Получение JWT токена через логин/пароль","","Mon May 11 09:01:21 UTC 2026","passed","Mon May 11 09:01:21 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testFetchJwtToken"
"Имитация сценария: исходный токен устарел, обновляем и используем новый","25","20. Полный flow: логин → рефреш → защищённый ресурс","","Mon May 11 09:01:21 UTC 2026","passed","Mon May 11 09:01:21 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testFullRefreshFlow"
"","480","1. Получение XML и извлечение значения тега","","Mon May 11 09:01:07 UTC 2026","passed","Mon May 11 09:01:07 UTC 2026","","Тесты работы с XML","ru.learning.java.clients.api.XmlApiTest","testParseXmlResponse"
"","10","16. iat в прошлом — токен уже был выдан","","Mon May 11 09:01:21 UTC 2026","passed","Mon May 11 09:01:21 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtIssuedInThePast"
"","359","2. Неверный пароль → 401 от httpbin","","Mon May 11 09:01:22 UTC 2026","passed","Mon May 11 09:01:23 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testHttpBinDigestAuthWrongPassword"
"Преобразование ответа в типизированный объект","61","5. Десериализация JSON в Java объект","","Mon May 11 09:01:12 UTC 2026","passed","Mon May 11 09:01:12 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testJsonToObjectDeserialization"
"","0","Username с пробелом не соответствует @Pattern","","Mon May 11 09:01:25 UTC 2026","passed","Mon May 11 09:01:25 UTC 2026","","ModelValidator — Jakarta Bean Validation","ru.learning.java.validation.ModelValidatorTest","testUsernamePatternViolation"
"","8","11. Получение токена с неверным client_secret → 401","","Mon May 11 09:01:12 UTC 2026","passed","Mon May 11 09:01:12 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testFetchTokenWithWrongSecret"
"Валидный токен должен содержать claim 'exp'","12","6. Токен имеет поле exp (время истечения)","","Mon May 11 09:01:21 UTC 2026","passed","Mon May 11 09:01:21 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtHasExpirationClaim"
"","247","GET /users — каждый элемент списка валиден","","Mon May 11 09:01:21 UTC 2026","passed","Mon May 11 09:01:21 UTC 2026","","Контрактные тесты — валидация ответа API через JSR-380","ru.learning.java.clients.api.UserApiContractTest","testGetUsersListAllItemsValid"
"","537","6. PUT с form params и session cookie","","Mon May 11 09:01:10 UTC 2026","passed","Mon May 11 09:01:11 UTC 2026","","Тесты FormApiClient","ru.learning.java.clients.api.FormApiClientTest","testPutFormParamsWithSession"
"","15","9. WireMock: PUT с Digest для разных id PUT /data/1 → 200","","Mon May 11 09:01:23 UTC 2026","passed","Mon May 11 09:01:23 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testPutWithDigestForVariousIds"
"exp должен быть в будущем относительно текущего времени","8","7. Валидный токен ещё не истёк","","Mon May 11 09:01:21 UTC 2026","passed","Mon May 11 09:01:21 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtNotExpired"
"Демонстрация параллельной работы нескольких акторов","65","3. Параллельное выполнение нескольких запросов","","Mon May 11 09:01:25 UTC 2026","passed","Mon May 11 09:01:25 UTC 2026","","Примеры использования акторной модели","ru.learning.java.actors.HttpRequestActorTest","testMultipleParallelRequests"
"","9","18. Параметризованная проверка timestamp-claims Timestamp claim 'exp' not null","","Mon May 11 09:01:21 UTC 2026","passed","Mon May 11 09:01:21 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtTimestampClaimsParameterized"
"API Key не должен вытеснять другие query-параметры","322","6. GET с API Key в query-параметре 'key' + дополнительные params","","Mon May 11 09:01:04 UTC 2026","passed","Mon May 11 09:01:04 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testGetWithApiKeyQueryParamAlongsideOtherParams"
"","10","9. WireMock: PUT с Digest для разных id PUT /data/100 → 200","","Mon May 11 09:01:23 UTC 2026","passed","Mon May 11 09:01:23 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testPutWithDigestForVariousIds"
"","4","Пустое имя и username отлавливаются @NotBlank","","Mon May 11 09:01:25 UTC 2026","passed","Mon May 11 09:01:25 UTC 2026","","ModelValidator — Jakarta Bean Validation","ru.learning.java.validation.ModelValidatorTest","testBlankFieldsDetected"
"","684","1. SOAP — конвертация числа в слова","","Mon May 11 09:00:57 UTC 2026","passed","Mon May 11 09:00:58 UTC 2026","","Тесты SoapApiClient","ru.learning.java.clients.api.SoapApiClientTest","testSoapNumberToWords"
"Проверка полей пользователя различными способами","82","4. Валидация JSON структуры с Hamcrest матчерами","","Mon May 11 09:01:12 UTC 2026","passed","Mon May 11 09:01:12 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testJsonValidationWithHamcrest"
"","14","4. Получение токена через Resource Owner Password grant","","Mon May 11 09:01:12 UTC 2026","passed","Mon May 11 09:01:12 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testFetchTokenPassword"
"","9","11. Неверные credentials → 401 при получении токена","","Mon May 11 09:01:21 UTC 2026","passed","Mon May 11 09:01:21 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testInvalidCredentials"
"Демонстрация GET запроса с корректными credentials","376","1. GET с Basic Auth - успешная авторизация","","Mon May 11 09:01:15 UTC 2026","passed","Mon May 11 09:01:15 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testGetWithBasicAuthSuccess"
"Проверяем, что Base64-encoded значение в заголовке соответствует паттерну Stripe","293","9. Stripe-style: заголовок Authorization содержит Base64(apiKey:)","","Mon May 11 09:01:06 UTC 2026","passed","Mon May 11 09:01:06 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testApiKeyAsBasicAuthFullCycle"
"","346","4. SOAP — конвертация 1000","","Mon May 11 09:00:59 UTC 2026","passed","Mon May 11 09:00:59 UTC 2026","","Тесты SoapApiClient","ru.learning.java.clients.api.SoapApiClientTest","testSoapThousandToWords"
"Библиотека auth0/java-jwt позволяет декодировать claims без верификации подписи","24","3. Парсинг subject (sub) из JWT","","Mon May 11 09:01:21 UTC 2026","passed","Mon May 11 09:01:21 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testParseJwtSubject"
"Негативный тест: запрос без ключа к защищённому ресурсу","322","4. Проверка, что без API Key возвращается 401","","Mon May 11 09:01:03 UTC 2026","passed","Mon May 11 09:01:03 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testGetWithoutApiKeyReturns401"
