"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Работа с Comment моделью через TestSpecification","120","3. Получение комментариев с детальным логированием","","Tue Apr 21 19:00:28 UTC 2026","passed","Tue Apr 21 19:00:28 UTC 2026","","Тесты с Allure отчетами через TestSpecification","ru.learning.java.allure.AllureIntegrationTest","testGetCommentsWithAllure"
"","25","17. Параметризованная проверка string-claims Claim 'name' = 'Test User'","","Tue Apr 21 19:00:37 UTC 2026","passed","Tue Apr 21 19:00:37 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtClaimsParameterized"
"Проверка обработки невалидного токена","31","14. Негативный тест - невалидный Bearer токен","","Tue Apr 21 19:00:37 UTC 2026","passed","Tue Apr 21 19:00:37 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testInvalidBearerToken"
"Создание пользователя с логированием в Allure","191","2. POST запрос создания пользователя с Allure","","Tue Apr 21 19:00:28 UTC 2026","passed","Tue Apr 21 19:00:28 UTC 2026","","Тесты с Allure отчетами через TestSpecification","ru.learning.java.allure.AllureIntegrationTest","testCreateUserWithAllure"
"Некоторые API принимают ключ как 'ApiKey <token>' в Authorization","339","2. GET с API Key в заголовке Authorization (кастомный формат)","","Tue Apr 21 19:00:31 UTC 2026","passed","Tue Apr 21 19:00:31 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testGetWithApiKeyInAuthorizationHeader"
"Демонстрация DELETE запроса с авторизацией","27","6. DELETE с Basic Auth","","Tue Apr 21 19:00:36 UTC 2026","passed","Tue Apr 21 19:00:36 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testDeleteWithBasicAuth"
"Stripe и ряд других API принимают API Key как username в Basic Auth с пустым паролем","51","8. GET с API Key как Basic Auth username (Stripe-style)","","Tue Apr 21 19:00:31 UTC 2026","passed","Tue Apr 21 19:00:31 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testGetWithApiKeyAsBasicAuth"
"Проверяем, что api_key передаётся как query-параметр","39","5. GET с API Key в query-параметре 'api_key'","","Tue Apr 21 19:00:31 UTC 2026","passed","Tue Apr 21 19:00:31 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testGetWithApiKeyQueryParam"
"","361","4. POST с JAXB объектом","","Tue Apr 21 19:00:32 UTC 2026","passed","Tue Apr 21 19:00:32 UTC 2026","","Тесты работы с XML","ru.learning.java.clients.api.XmlApiTest","testPostWithJaxbObject"
"Демонстрация GET запроса с Bearer токеном","31","8. GET с Bearer Token","","Tue Apr 21 19:00:36 UTC 2026","passed","Tue Apr 21 19:00:36 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testGetWithBearerToken"
"","19","5. Ответ содержит refresh_token при Password grant","","Tue Apr 21 19:00:34 UTC 2026","passed","Tue Apr 21 19:00:34 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testPasswordGrantReturnsRefreshToken"
"Пошаговое создание и валидация поста","138","4. Создание поста с подробными шагами","","Tue Apr 21 19:00:28 UTC 2026","passed","Tue Apr 21 19:00:28 UTC 2026","","Тесты с Allure отчетами через TestSpecification","ru.learning.java.allure.AllureIntegrationTest","testCreatePostWithSteps"
"","78","1. Получение XML и извлечение значения тега","","Tue Apr 21 19:00:32 UTC 2026","passed","Tue Apr 21 19:00:32 UTC 2026","","Тесты работы с XML","ru.learning.java.clients.api.XmlApiTest","testParseXmlResponse"
"Имитация сценария: исходный токен устарел, обновляем и используем новый","39","20. Полный flow: логин → рефреш → защищённый ресурс","","Tue Apr 21 19:00:37 UTC 2026","passed","Tue Apr 21 19:00:37 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testFullRefreshFlow"
"PATCH запрос с form-encoded данными","39","7. PATCH с form parameters","","Tue Apr 21 19:00:33 UTC 2026","passed","Tue Apr 21 19:00:33 UTC 2026","","Тесты FormApiClient","ru.learning.java.clients.api.FormApiClientTest","testPatchWithFormParams"
"","18","4. Получение токена через Resource Owner Password grant","","Tue Apr 21 19:00:34 UTC 2026","passed","Tue Apr 21 19:00:34 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testFetchTokenPassword"
"API Key не должен вытеснять другие query-параметры","68","6. GET с API Key в query-параметре 'key' + дополнительные params","","Tue Apr 21 19:00:31 UTC 2026","passed","Tue Apr 21 19:00:31 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testGetWithApiKeyQueryParamAlongsideOtherParams"
"Отправка данных с Bearer токеном","68","9. POST с Bearer Token","","Tue Apr 21 19:00:36 UTC 2026","passed","Tue Apr 21 19:00:36 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testPostWithBearerToken"
"Проверяем, что Base64-encoded значение в заголовке соответствует паттерну Stripe","38","9. Stripe-style: заголовок Authorization содержит Base64(apiKey:)","","Tue Apr 21 19:00:31 UTC 2026","passed","Tue Apr 21 19:00:31 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testApiKeyAsBasicAuthFullCycle"
"Использование FormApiClient с базовыми методами","97","17. Комбинированный тест - FormApiClient с базовыми методами","","Tue Apr 21 19:00:35 UTC 2026","passed","Tue Apr 21 19:00:35 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testFormClientWithBasicMethods"
"Удаление ресурса с Bearer токеном","141","12. DELETE с Bearer Token","","Tue Apr 21 19:00:36 UTC 2026","passed","Tue Apr 21 19:00:37 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testDeleteWithBearerToken"
"Проверка десериализации одного комментария","85","19. GET запрос - получение конкретного комментария","","Tue Apr 21 19:00:35 UTC 2026","passed","Tue Apr 21 19:00:36 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testGetSingleComment"
"Проверка полей пользователя различными способами","118","4. Валидация JSON структуры с Hamcrest матчерами","","Tue Apr 21 19:00:34 UTC 2026","passed","Tue Apr 21 19:00:34 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testJsonValidationWithHamcrest"
"Демонстрация асинхронного выполнения POST запроса","64","2. Выполнение POST запроса через актор","","Tue Apr 21 19:00:38 UTC 2026","passed","Tue Apr 21 19:00:38 UTC 2026","","Примеры использования акторной модели","ru.learning.java.actors.HttpRequestActorTest","testPostRequestWithActor"
"Демонстрация использования CreateUserRequest с Lombok Builder","81","20. POST запрос - создание пользователя с Builder","","Tue Apr 21 19:00:36 UTC 2026","passed","Tue Apr 21 19:00:36 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testCreateUserWithBuilder"
"Фильтрация постов по userId","74","3. GET запрос с query параметрами","","Tue Apr 21 19:00:34 UTC 2026","passed","Tue Apr 21 19:00:34 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testGetWithQueryParameters"
"","17","6. Обновление токена через Refresh Token grant","","Tue Apr 21 19:00:34 UTC 2026","passed","Tue Apr 21 19:00:34 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testRefreshToken"
"GET запрос с form parameters в query string","42","3. GET с form parameters","","Tue Apr 21 19:00:33 UTC 2026","passed","Tue Apr 21 19:00:33 UTC 2026","","Тесты FormApiClient","ru.learning.java.clients.api.FormApiClientTest","testGetWithFormParams"
"exp должен быть в будущем относительно текущего времени","15","7. Валидный токен ещё не истёк","","Tue Apr 21 19:00:37 UTC 2026","passed","Tue Apr 21 19:00:37 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtNotExpired"
"POST запрос с телом и API Key в заголовке","122","3. POST с API Key в заголовке X-API-Key","","Tue Apr 21 19:00:31 UTC 2026","passed","Tue Apr 21 19:00:31 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testPostWithApiKeyHeader"
"Демонстрация получения токена через POST запрос","142","7. Получение Bearer токена","","Tue Apr 21 19:00:36 UTC 2026","passed","Tue Apr 21 19:00:36 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testGetBearerToken"
"Частичное обновление с Bearer токеном","34","11. PATCH с Bearer Token","","Tue Apr 21 19:00:36 UTC 2026","passed","Tue Apr 21 19:00:36 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testPatchWithBearerToken"
"Удаление поста","76","12. DELETE запрос","","Tue Apr 21 19:00:35 UTC 2026","passed","Tue Apr 21 19:00:35 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testDeleteRequest"
"Негативный тест: запрос без ключа к защищённому ресурсу","33","4. Проверка, что без API Key возвращается 401","","Tue Apr 21 19:00:31 UTC 2026","passed","Tue Apr 21 19:00:31 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testGetWithoutApiKeyReturns401"
"","10","13. POST с истёкшим JWT → 401","","Tue Apr 21 19:00:37 UTC 2026","passed","Tue Apr 21 19:00:37 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testPostWithExpiredJwtRejected"
"Создание поста из Java объекта","93","7. POST запрос с объектом","","Tue Apr 21 19:00:34 UTC 2026","passed","Tue Apr 21 19:00:35 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testPostRequestWithObject"
"Демонстрация базового GET запроса и валидации статус кода","85","1. Простой GET запрос - получение списка пользователей","","Tue Apr 21 19:00:34 UTC 2026","passed","Tue Apr 21 19:00:34 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testSimpleGetRequest"
"Создание поста и получение его комментариев","151","22. Комплексный сценарий - создание поста и комментариев","","Tue Apr 21 19:00:36 UTC 2026","passed","Tue Apr 21 19:00:36 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testComplexScenarioPostAndComments"
"Проверка обработки ошибок с логированием в Allure","93","7. Негативный тест с Allure отчетом","","Tue Apr 21 19:00:29 UTC 2026","passed","Tue Apr 21 19:00:29 UTC 2026","","Тесты с Allure отчетами через TestSpecification","ru.learning.java.allure.AllureIntegrationTest","testNegativeScenarioWithAllure"
"","35","3. POST запрос с XML телом","","Tue Apr 21 19:00:32 UTC 2026","passed","Tue Apr 21 19:00:32 UTC 2026","","Тесты работы с XML","ru.learning.java.clients.api.XmlApiTest","testPostWithXmlBody"
"Альтернативный способ создания объекта CreateUserRequest","68","21. POST запрос - создание пользователя через конструктор","","Tue Apr 21 19:00:36 UTC 2026","passed","Tue Apr 21 19:00:36 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testCreateUserWithConstructor"
"Валидный токен должен содержать claim 'exp'","18","6. Токен имеет поле exp (время истечения)","","Tue Apr 21 19:00:37 UTC 2026","passed","Tue Apr 21 19:00:37 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtHasExpirationClaim"
"Демонстрация PATCH запроса с авторизацией","32","5. PATCH с Basic Auth","","Tue Apr 21 19:00:36 UTC 2026","passed","Tue Apr 21 19:00:36 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testPatchWithBasicAuth"
"","14","5. Парсинг алгоритма подписи из заголовка JWT","","Tue Apr 21 19:00:37 UTC 2026","passed","Tue Apr 21 19:00:37 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testParseJwtAlgorithm"
"Разные API используют разные имена параметра: apikey, api_key, key, token","206","7. GET с API Key в query-параметре 'apikey' (альтернативное имя)","","Tue Apr 21 19:00:31 UTC 2026","passed","Tue Apr 21 19:00:31 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testGetWithApiKeyDifferentParamNames"
"Демонстрация асинхронного выполнения GET запроса","70","1. Выполнение GET запроса через актор","","Tue Apr 21 19:00:38 UTC 2026","passed","Tue Apr 21 19:00:38 UTC 2026","","Примеры использования акторной модели","ru.learning.java.actors.HttpRequestActorTest","testGetRequestWithActor"
"Обновление данных с Bearer токеном","71","10. PUT с Bearer Token","","Tue Apr 21 19:00:36 UTC 2026","passed","Tue Apr 21 19:00:36 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testPutWithBearerToken"
"Все детали запроса и ответа автоматически попадают в Allure отчет","2681","1. GET запрос с автоматическим Allure логированием","","Tue Apr 21 19:00:25 UTC 2026","passed","Tue Apr 21 19:00:28 UTC 2026","","Тесты с Allure отчетами через TestSpecification","ru.learning.java.allure.AllureIntegrationTest","testGetWithAllureLogging"
"","14","4. Парсинг кастомного claim 'name' из JWT","","Tue Apr 21 19:00:37 UTC 2026","passed","Tue Apr 21 19:00:37 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testParseJwtCustomClaim"
"JWT состоит из header.payload.signature в Base64","13","2. Структура JWT: три части разделённые точкой","","Tue Apr 21 19:00:37 UTC 2026","passed","Tue Apr 21 19:00:37 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtStructure"
"","26","19. Обновление токена через refresh_token","","Tue Apr 21 19:00:37 UTC 2026","passed","Tue Apr 21 19:00:37 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testRefreshJwtToken"
"Демонстрация GET запроса с корректными credentials","64","1. GET с Basic Auth - успешная авторизация","","Tue Apr 21 19:00:36 UTC 2026","passed","Tue Apr 21 19:00:36 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testGetWithBasicAuthSuccess"
"","44","6. PUT с form params и session cookie","","Tue Apr 21 19:00:33 UTC 2026","passed","Tue Apr 21 19:00:33 UTC 2026","","Тесты FormApiClient","ru.learning.java.clients.api.FormApiClientTest","testPutFormParamsWithSession"
"","15","18. Параметризованная проверка timestamp-claims Timestamp claim 'exp' not null","","Tue Apr 21 19:00:37 UTC 2026","passed","Tue Apr 21 19:00:37 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtTimestampClaimsParameterized"
"Получение конкретного пользователя по ID","89","2. GET запрос с path параметром","","Tue Apr 21 19:00:34 UTC 2026","passed","Tue Apr 21 19:00:34 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testGetWithPathParameter"
"","13","11. Неверные credentials → 401 при получении токена","","Tue Apr 21 19:00:37 UTC 2026","passed","Tue Apr 21 19:00:37 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testInvalidCredentials"
"Оба способа (header и query) доставляют ключ — демонстрация эквивалентности","386","10. Сравнение способов передачи API Key","","Tue Apr 21 19:00:31 UTC 2026","passed","Tue Apr 21 19:00:32 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testHeaderVsQueryParamEquivalence"
"Демонстрация обнаружения истёкшего токена без обращения к серверу","1","8. Истёкший токен: exp в прошлом","","Tue Apr 21 19:00:37 UTC 2026","passed","Tue Apr 21 19:00:37 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testExpiredJwtDetectedLocally"
"","9","11. Получение токена с неверным client_secret → 401","","Tue Apr 21 19:00:34 UTC 2026","passed","Tue Apr 21 19:00:34 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testFetchTokenWithWrongSecret"
"Client Credentials → access_token → защищённый GET","39","8. Полный OAuth flow: получить токен → использовать для запроса","","Tue Apr 21 19:00:34 UTC 2026","passed","Tue Apr 21 19:00:34 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testFullOAuthFlow"
"","30","12. POST защищённого ресурса с валидным JWT → 201","","Tue Apr 21 19:00:37 UTC 2026","passed","Tue Apr 21 19:00:37 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testPostProtectedResourceWithValidJwt"
"Обновление только заголовка поста","106","9. PATCH запрос - частичное обновление","","Tue Apr 21 19:00:35 UTC 2026","passed","Tue Apr 21 19:00:35 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testPatchRequest"
"Демонстрация PUT запроса с авторизацией","33","4. PUT с Basic Auth","","Tue Apr 21 19:00:36 UTC 2026","passed","Tue Apr 21 19:00:36 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testPutWithBasicAuth"
"","14","16. iat в прошлом — токен уже был выдан","","Tue Apr 21 19:00:37 UTC 2026","passed","Tue Apr 21 19:00:37 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtIssuedInThePast"
"","37","2. Валидация XML через Hamcrest hasXPath","","Tue Apr 21 19:00:32 UTC 2026","passed","Tue Apr 21 19:00:32 UTC 2026","","Тесты работы с XML","ru.learning.java.clients.api.XmlApiTest","testXmlValidationWithHamcrest"
"Проверка обработки несуществующего ресурса","78","4. Обработка ошибки в акторе","","Tue Apr 21 19:00:38 UTC 2026","passed","Tue Apr 21 19:00:38 UTC 2026","","Примеры использования акторной модели","ru.learning.java.actors.HttpRequestActorTest","testErrorHandlingInActor"
"Отправка формы в формате application/x-www-form-urlencoded","70","1. POST с form parameters (без cookies)","","Tue Apr 21 19:00:32 UTC 2026","passed","Tue Apr 21 19:00:32 UTC 2026","","Тесты FormApiClient","ru.learning.java.clients.api.FormApiClientTest","testPostWithFormParams"
"Проверка обработки 404 ошибки","52","13. Негативный тест - несуществующий ресурс","","Tue Apr 21 19:00:35 UTC 2026","passed","Tue Apr 21 19:00:35 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testNotFoundError"
"Проверка что API отвечает быстро","90","14. Валидация времени ответа","","Tue Apr 21 19:00:35 UTC 2026","passed","Tue Apr 21 19:00:35 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testResponseTime"
"","13","15. iat меньше exp — токен выдан до истечения","","Tue Apr 21 19:00:37 UTC 2026","passed","Tue Apr 21 19:00:37 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtIssuedBeforeExpiration"
"Библиотека auth0/java-jwt позволяет декодировать claims без верификации подписи","23","3. Парсинг subject (sub) из JWT","","Tue Apr 21 19:00:37 UTC 2026","passed","Tue Apr 21 19:00:37 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testParseJwtSubject"
"POST /auth/login возвращает JWT токен","17","1. Получение JWT токена через логин/пароль","","Tue Apr 21 19:00:37 UTC 2026","passed","Tue Apr 21 19:00:37 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testFetchJwtToken"
"","593","2. SOAP — валидация ответа через XPath","","Tue Apr 21 19:00:30 UTC 2026","passed","Tue Apr 21 19:00:30 UTC 2026","","Тесты SoapApiClient","ru.learning.java.clients.api.SoapApiClientTest","testSoapResponseWithXPath"
"","85","1. Загрузка текстового файла","","Tue Apr 21 19:00:37 UTC 2026","passed","Tue Apr 21 19:00:37 UTC 2026","","Тесты MultipartApiClient","ru.learning.java.clients.api.MultipartApiClientTest","testUploadTextFile"
"","13","3. Токен ещё не истёк сразу после получения","","Tue Apr 21 19:00:34 UTC 2026","passed","Tue Apr 21 19:00:34 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testTokenNotExpiredRightAfterIssue"
"Полное обновление поста","85","8. PUT запрос - обновление ресурса","","Tue Apr 21 19:00:35 UTC 2026","passed","Tue Apr 21 19:00:35 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testPutRequest"
"Сервер отклоняет запрос с истёкшим JWT","9","10. Истёкший токен → 401 от сервера","","Tue Apr 21 19:00:37 UTC 2026","passed","Tue Apr 21 19:00:37 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testExpiredJwtRejectedByServer"
"Отправка формы с cookies","55","2. POST с form parameters и cookies","","Tue Apr 21 19:00:32 UTC 2026","passed","Tue Apr 21 19:00:33 UTC 2026","","Тесты FormApiClient","ru.learning.java.clients.api.FormApiClientTest","testPostWithFormParamsAndCookies"
