"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","@Value.Check падает на невалидных данных","","Tue May 19 18:09:09 UTC 2026","passed","Tue May 19 18:09:09 UTC 2026","","Immutables — демонстрация builder + проверки инвариантов","ru.learning.java.models.ImmutablesDemoTest","immutableCheckGuardsInvariants"
"Отправка данных с Bearer токеном","58","9. POST с Bearer Token","","Tue May 19 18:09:04 UTC 2026","passed","Tue May 19 18:09:04 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testPostWithBearerToken"
"Демонстрация GET запроса с Bearer токеном","51","8. GET с Bearer Token","","Tue May 19 18:09:04 UTC 2026","passed","Tue May 19 18:09:04 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testGetWithBearerToken"
"Демонстрация добавления вложений в отчет","50","6. Тест с attachment в Allure","","Tue May 19 18:09:09 UTC 2026","passed","Tue May 19 18:09:09 UTC 2026","","Тесты с Allure отчетами через TestSpecification","ru.learning.java.allure.AllureIntegrationTest","testWithAttachments"
"","16","5. Ответ содержит refresh_token при Password grant","","Tue May 19 18:09:02 UTC 2026","passed","Tue May 19 18:09:02 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testPasswordGrantReturnsRefreshToken"
"Некоторые API принимают ключ как 'ApiKey <token>' в Authorization","63","2. GET с API Key в заголовке Authorization (кастомный формат)","","Tue May 19 18:09:00 UTC 2026","passed","Tue May 19 18:09:00 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testGetWithApiKeyInAuthorizationHeader"
"","58","6. PUT с form params и session cookie","","Tue May 19 18:09:03 UTC 2026","passed","Tue May 19 18:09:03 UTC 2026","","Тесты FormApiClient","ru.learning.java.clients.api.FormApiClientTest","testPutFormParamsWithSession"
"","0","requireValid возвращает объект, если он валиден","","Tue May 19 18:09:09 UTC 2026","passed","Tue May 19 18:09:09 UTC 2026","","ModelValidator — Jakarta Bean Validation","ru.learning.java.validation.ModelValidatorTest","testRequireValidReturnsObject"
"","154","Создание постов по данным из CSV [1] POST /posts userId=1, title=Первый пост","","Tue May 19 18:09:00 UTC 2026","passed","Tue May 19 18:09:01 UTC 2026","","Data-Driven — CSV источник для posts","ru.learning.java.clients.api.data_driven.PostCsvDataDrivenTest","createPostFromCsv"
"","5","21. Невалидный refresh_token → 401","","Tue May 19 18:09:03 UTC 2026","passed","Tue May 19 18:09:03 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testInvalidRefreshTokenRejected"
"","335","2. SOAP — валидация ответа через XPath","","Tue May 19 18:08:58 UTC 2026","passed","Tue May 19 18:08:59 UTC 2026","","Тесты SoapApiClient","ru.learning.java.clients.api.SoapApiClientTest","testSoapResponseWithXPath"
"","17","6. Обновление токена через Refresh Token grant","","Tue May 19 18:09:02 UTC 2026","passed","Tue May 19 18:09:02 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testRefreshToken"
"","61","Создание пользователей по данным из JSON [3] POST /users CreateUserRequest(name=Alex Smith, email=alex@example.com, username=alex_smith)","","Tue May 19 18:09:01 UTC 2026","passed","Tue May 19 18:09:01 UTC 2026","","Data-Driven — JSON источник","ru.learning.java.clients.api.data_driven.UserJsonDataDrivenTest","createUserFromJson"
"Демонстрация работы с моделью Comment","44","18. GET запрос - получение комментариев к посту","","Tue May 19 18:09:07 UTC 2026","passed","Tue May 19 18:09:08 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testGetCommentsForPost"
"","87","5. SOAP — параметризованная конвертация чисел в слова 42 → должно содержать 'forty'","","Tue May 19 18:08:59 UTC 2026","passed","Tue May 19 18:08:59 UTC 2026","","Тесты SoapApiClient","ru.learning.java.clients.api.SoapApiClientTest","testNumberToWordsParameterized"
"","224","4. POST с JAXB объектом","","Tue May 19 18:09:06 UTC 2026","passed","Tue May 19 18:09:07 UTC 2026","","Тесты работы с XML","ru.learning.java.clients.api.XmlApiTest","testPostWithJaxbObject"
"POST на /oauth/token с grant_type=client_credentials","134","1. Получение токена через Client Credentials grant","","Tue May 19 18:09:02 UTC 2026","passed","Tue May 19 18:09:02 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testFetchTokenClientCredentials"
"","12","18. Параметризованная проверка timestamp-claims Timestamp claim 'iat' not null","","Tue May 19 18:09:03 UTC 2026","passed","Tue May 19 18:09:03 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtTimestampClaimsParameterized"
"Полное обновление поста","62","8. PUT запрос - обновление ресурса","","Tue May 19 18:09:07 UTC 2026","passed","Tue May 19 18:09:07 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testPutRequest"
"","170","7. SOAP Fault содержит faultstring","","Tue May 19 18:08:59 UTC 2026","passed","Tue May 19 18:08:59 UTC 2026","","Тесты SoapApiClient","ru.learning.java.clients.api.SoapApiClientTest","testSoapFaultContainsFaultstring"
"Использование FormApiClient с базовыми методами","44","17. Комбинированный тест - FormApiClient с базовыми методами","","Tue May 19 18:09:07 UTC 2026","passed","Tue May 19 18:09:07 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testFormClientWithBasicMethods"
"","101","5. SOAP — параметризованная конвертация чисел в слова 1 → должно содержать 'one'","","Tue May 19 18:08:59 UTC 2026","passed","Tue May 19 18:08:59 UTC 2026","","Тесты SoapApiClient","ru.learning.java.clients.api.SoapApiClientTest","testNumberToWordsParameterized"
"","12","5. Парсинг алгоритма подписи из заголовка JWT","","Tue May 19 18:09:03 UTC 2026","passed","Tue May 19 18:09:03 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testParseJwtAlgorithm"
"","21","16. iat в прошлом — токен уже был выдан","","Tue May 19 18:09:03 UTC 2026","passed","Tue May 19 18:09:03 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtIssuedInThePast"
"","12","3. Токен ещё не истёк сразу после получения","","Tue May 19 18:09:02 UTC 2026","passed","Tue May 19 18:09:02 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testTokenNotExpiredRightAfterIssue"
"Фильтрация постов по userId","57","3. GET запрос с query параметрами","","Tue May 19 18:09:07 UTC 2026","passed","Tue May 19 18:09:07 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testGetWithQueryParameters"
"","417","4. Inline multipart без клиента","","Tue May 19 18:09:06 UTC 2026","passed","Tue May 19 18:09:06 UTC 2026","","Тесты MultipartApiClient","ru.learning.java.clients.api.MultipartApiClientTest","testMultipartInline"
"Имитация сценария: исходный токен устарел, обновляем и используем новый","29","20. Полный flow: логин → рефреш → защищённый ресурс","","Tue May 19 18:09:03 UTC 2026","passed","Tue May 19 18:09:03 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testFullRefreshFlow"
"Проверка обработки 404 ошибки","44","13. Негативный тест - несуществующий ресурс","","Tue May 19 18:09:07 UTC 2026","passed","Tue May 19 18:09:07 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testNotFoundError"
"Полный цикл: получение токена и использование его для запросов","214","13. Комплексный сценарий - получение и использование токена","","Tue May 19 18:09:04 UTC 2026","passed","Tue May 19 18:09:04 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testCompleteTokenFlow"
"","66","5. PUT с form params — обновление данных сотрудника","","Tue May 19 18:09:03 UTC 2026","passed","Tue May 19 18:09:03 UTC 2026","","Тесты FormApiClient","ru.learning.java.clients.api.FormApiClientTest","testPutFormParamsEmployee"
"","95","5. SOAP — параметризованная конвертация чисел в слова 999 → должно содержать 'nine hundred'","","Tue May 19 18:08:59 UTC 2026","passed","Tue May 19 18:08:59 UTC 2026","","Тесты SoapApiClient","ru.learning.java.clients.api.SoapApiClientTest","testNumberToWordsParameterized"
"Демонстрация базового GET запроса и валидации статус кода","48","1. Простой GET запрос - получение списка пользователей","","Tue May 19 18:09:07 UTC 2026","passed","Tue May 19 18:09:07 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testSimpleGetRequest"
"","2","requireValid бросает исключение для невалидной модели","","Tue May 19 18:09:09 UTC 2026","passed","Tue May 19 18:09:09 UTC 2026","","ModelValidator — Jakarta Bean Validation","ru.learning.java.validation.ModelValidatorTest","testRequireValidThrows"
"","82","5. SOAP — параметризованная конвертация чисел в слова 100 → должно содержать 'one hundred'","","Tue May 19 18:08:59 UTC 2026","passed","Tue May 19 18:08:59 UTC 2026","","Тесты SoapApiClient","ru.learning.java.clients.api.SoapApiClientTest","testNumberToWordsParameterized"
"","12","14. Токен имеет поле iat (время выдачи)","","Tue May 19 18:09:03 UTC 2026","passed","Tue May 19 18:09:03 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtHasIssuedAtClaim"
"","62","Создание постов по данным из CSV [2] POST /posts userId=2, title=Hello World","","Tue May 19 18:09:01 UTC 2026","passed","Tue May 19 18:09:01 UTC 2026","","Data-Driven — CSV источник для posts","ru.learning.java.clients.api.data_driven.PostCsvDataDrivenTest","createPostFromCsv"
"","26","9. GET защищённого ресурса с валидным JWT","","Tue May 19 18:09:03 UTC 2026","passed","Tue May 19 18:09:03 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testGetProtectedResourceWithValidJwt"
"Проверяем полный flow Digest Auth: 401 challenge → response с MD5-хэшем","128","1. Успешный Digest на httpbin.org","","Tue May 19 18:09:05 UTC 2026","passed","Tue May 19 18:09:05 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testHttpBinDigestAuthSuccess"
"Демонстрация DELETE запроса с авторизацией","51","6. DELETE с Basic Auth","","Tue May 19 18:09:04 UTC 2026","passed","Tue May 19 18:09:04 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testDeleteWithBasicAuth"
"","75","1. Получение XML и извлечение значения тега","","Tue May 19 18:09:06 UTC 2026","passed","Tue May 19 18:09:06 UTC 2026","","Тесты работы с XML","ru.learning.java.clients.api.XmlApiTest","testParseXmlResponse"
"","8","13. POST с истёкшим JWT → 401","","Tue May 19 18:09:03 UTC 2026","passed","Tue May 19 18:09:03 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testPostWithExpiredJwtRejected"
"","11","17. Параметризованная проверка string-claims Claim 'sub' = 'user1'","","Tue May 19 18:09:03 UTC 2026","passed","Tue May 19 18:09:03 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtClaimsParameterized"
"","57","Создание пользователей по данным из JSON [1] POST /users CreateUserRequest(name=John Doe, email=john@example.com, username=john_doe)","","Tue May 19 18:09:01 UTC 2026","passed","Tue May 19 18:09:01 UTC 2026","","Data-Driven — JSON источник","ru.learning.java.clients.api.data_driven.UserJsonDataDrivenTest","createUserFromJson"
"","78","4. SOAP — конвертация 1000","","Tue May 19 18:08:59 UTC 2026","passed","Tue May 19 18:08:59 UTC 2026","","Тесты SoapApiClient","ru.learning.java.clients.api.SoapApiClientTest","testSoapThousandToWords"
"","46","GET /users/1 — ответ соответствует Bean Validation модели User","","Tue May 19 18:09:05 UTC 2026","passed","Tue May 19 18:09:05 UTC 2026","","Контрактные тесты — валидация ответа API через JSR-380","ru.learning.java.clients.api.UserApiContractTest","testGetSingleUserMatchesContract"
"Обновление данных с Bearer токеном","286","10. PUT с Bearer Token","","Tue May 19 18:09:04 UTC 2026","passed","Tue May 19 18:09:04 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testPutWithBearerToken"
"GET запрос с form parameters в query string","52","3. GET с form parameters","","Tue May 19 18:09:03 UTC 2026","passed","Tue May 19 18:09:03 UTC 2026","","Тесты FormApiClient","ru.learning.java.clients.api.FormApiClientTest","testGetWithFormParams"
"","90","2. Неверный пароль → 401 от httpbin","","Tue May 19 18:09:05 UTC 2026","passed","Tue May 19 18:09:05 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testHttpBinDigestAuthWrongPassword"
"Проверяем, что сервер отвечает 401 + WWW-Authenticate","5","4. WireMock: первый запрос содержит challenge","","Tue May 19 18:09:05 UTC 2026","passed","Tue May 19 18:09:05 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testDigestChallengeReceived"
"Проверка что API отвечает быстро","52","14. Валидация времени ответа","","Tue May 19 18:09:07 UTC 2026","passed","Tue May 19 18:09:07 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testResponseTime"
"Демонстрация POST запроса с авторизацией","53","3. POST с Basic Auth","","Tue May 19 18:09:03 UTC 2026","passed","Tue May 19 18:09:04 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testPostWithBasicAuth"
"","60","Создание постов по данным из JSON [1] POST /posts PostRequest{userId=1, title=Первый пост, body=Контент первого поста, tags=[]}","","Tue May 19 18:09:01 UTC 2026","passed","Tue May 19 18:09:01 UTC 2026","","Data-Driven — JSON источник для posts","ru.learning.java.clients.api.data_driven.PostJsonDataDrivenTest","createPostFromJson"
"Проверка полей пользователя различными способами","57","4. Валидация JSON структуры с Hamcrest матчерами","","Tue May 19 18:09:07 UTC 2026","passed","Tue May 19 18:09:07 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testJsonValidationWithHamcrest"
"Демонстрирует двухшаговый flow: первый 401, второй 200","13","3. WireMock: повторный запрос с Digest-заголовком возвращает 200","","Tue May 19 18:09:05 UTC 2026","passed","Tue May 19 18:09:05 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testDigestFlowOnWireMock"
"","12","15. iat меньше exp — токен выдан до истечения","","Tue May 19 18:09:03 UTC 2026","passed","Tue May 19 18:09:03 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtIssuedBeforeExpiration"
"Демонстрация асинхронного выполнения GET запроса","60","1. Выполнение GET запроса через актор","","Tue May 19 18:09:08 UTC 2026","passed","Tue May 19 18:09:08 UTC 2026","","Примеры использования акторной модели","ru.learning.java.actors.HttpRequestActorTest","testGetRequestWithActor"
"","53","Создание постов по данным из JSON [3] POST /posts PostRequest{userId=3, title=Юникод заголовок , body=Тело с unicode-символами ✓, tags=[]}","","Tue May 19 18:09:02 UTC 2026","passed","Tue May 19 18:09:02 UTC 2026","","Data-Driven — JSON источник для posts","ru.learning.java.clients.api.data_driven.PostJsonDataDrivenTest","createPostFromJson"
"Все детали запроса и ответа автоматически попадают в Allure отчет","174","1. GET запрос с автоматическим Allure логированием","","Tue May 19 18:09:08 UTC 2026","passed","Tue May 19 18:09:09 UTC 2026","","Тесты с Allure отчетами через TestSpecification","ru.learning.java.allure.AllureIntegrationTest","testGetWithAllureLogging"
"Проверяем все поля OAuthTokenResponse","31","2. Десериализация полного ответа токена в модель","","Tue May 19 18:09:02 UTC 2026","passed","Tue May 19 18:09:02 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testTokenResponseDeserialization"
"Демонстрация асинхронного выполнения POST запроса","42","2. Выполнение POST запроса через актор","","Tue May 19 18:09:08 UTC 2026","passed","Tue May 19 18:09:08 UTC 2026","","Примеры использования акторной модели","ru.learning.java.actors.HttpRequestActorTest","testPostRequestWithActor"
"PATCH запрос с form-encoded данными","52","7. PATCH с form parameters","","Tue May 19 18:09:03 UTC 2026","passed","Tue May 19 18:09:03 UTC 2026","","Тесты FormApiClient","ru.learning.java.clients.api.FormApiClientTest","testPatchWithFormParams"
"Валидный токен должен содержать claim 'exp'","21","6. Токен имеет поле exp (время истечения)","","Tue May 19 18:09:03 UTC 2026","passed","Tue May 19 18:09:03 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtHasExpirationClaim"
"","0","Username с пробелом не соответствует @Pattern","","Tue May 19 18:09:09 UTC 2026","passed","Tue May 19 18:09:09 UTC 2026","","ModelValidator — Jakarta Bean Validation","ru.learning.java.validation.ModelValidatorTest","testUsernamePatternViolation"
"","125","7. httpbingo.org: POST с Digest и JSON-телом","","Tue May 19 18:09:05 UTC 2026","passed","Tue May 19 18:09:05 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testHttpBingoPostWithDigestJsonBody"
"Частичное обновление с Bearer токеном","53","11. PATCH с Bearer Token","","Tue May 19 18:09:04 UTC 2026","passed","Tue May 19 18:09:04 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testPatchWithBearerToken"
"","20","19. Обновление токена через refresh_token","","Tue May 19 18:09:03 UTC 2026","passed","Tue May 19 18:09:03 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testRefreshJwtToken"
"","1","Валидный CreateUserRequest проходит проверку","","Tue May 19 18:09:09 UTC 2026","passed","Tue May 19 18:09:09 UTC 2026","","ModelValidator — Jakarta Bean Validation","ru.learning.java.validation.ModelValidatorTest","testValidCreateUserRequest"
"PUT запрос с form-encoded данными","49","4. PUT с form parameters","","Tue May 19 18:09:03 UTC 2026","passed","Tue May 19 18:09:03 UTC 2026","","Тесты FormApiClient","ru.learning.java.clients.api.FormApiClientTest","testPutWithFormParams"
"Демонстрация получения токена через POST запрос","49","7. Получение Bearer токена","","Tue May 19 18:09:04 UTC 2026","passed","Tue May 19 18:09:04 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testGetBearerToken"
"","26","9. Автоматический OAuth flow в одном методе sendGetWithOAuth","","Tue May 19 18:09:02 UTC 2026","passed","Tue May 19 18:09:02 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testSendGetWithOAuth"
"Альтернативный способ создания объекта CreateUserRequest","47","21. POST запрос - создание пользователя через конструктор","","Tue May 19 18:09:08 UTC 2026","passed","Tue May 19 18:09:08 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testCreateUserWithConstructor"
"","15","4. Парсинг кастомного claim 'name' из JWT","","Tue May 19 18:09:03 UTC 2026","passed","Tue May 19 18:09:03 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testParseJwtCustomClaim"
"Проверяем, что X-API-Key передаётся в заголовке и виден в ответе","191","1. GET с API Key в заголовке X-API-Key","","Tue May 19 18:08:59 UTC 2026","passed","Tue May 19 18:09:00 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testGetWithApiKeyHeader"
"","93","3. SOAP — конвертация нуля","","Tue May 19 18:08:59 UTC 2026","passed","Tue May 19 18:08:59 UTC 2026","","Тесты SoapApiClient","ru.learning.java.clients.api.SoapApiClientTest","testSoapZeroToWords"
"","14","5. WireMock: POST с Digest-заголовком возвращает 201","","Tue May 19 18:09:05 UTC 2026","passed","Tue May 19 18:09:05 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testPostWithDigestOnWireMock"
"Демонстрация обнаружения истёкшего токена без обращения к серверу","1","8. Истёкший токен: exp в прошлом","","Tue May 19 18:09:03 UTC 2026","passed","Tue May 19 18:09:03 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testExpiredJwtDetectedLocally"
"exp должен быть в будущем относительно текущего времени","12","7. Валидный токен ещё не истёк","","Tue May 19 18:09:03 UTC 2026","passed","Tue May 19 18:09:03 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtNotExpired"
"","44","10. PATCH — частичное обновление через httpbin","","Tue May 19 18:09:07 UTC 2026","passed","Tue May 19 18:09:07 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testPatchOnHttpbin"
"Пошаговое создание и валидация поста","64","4. Создание поста с подробными шагами","","Tue May 19 18:09:09 UTC 2026","passed","Tue May 19 18:09:09 UTC 2026","","Тесты с Allure отчетами через TestSpecification","ru.learning.java.allure.AllureIntegrationTest","testCreatePostWithSteps"
"Обновление только заголовка поста","53","9. PATCH запрос - частичное обновление","","Tue May 19 18:09:07 UTC 2026","passed","Tue May 19 18:09:07 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testPatchRequest"
"","7","@Positive отлавливает отрицательный id","","Tue May 19 18:09:09 UTC 2026","passed","Tue May 19 18:09:09 UTC 2026","","ModelValidator — Jakarta Bean Validation","ru.learning.java.validation.ModelValidatorTest","testNegativeIdDetected"
"","78","6. SOAP — некорректный namespace возвращает Fault","","Tue May 19 18:08:59 UTC 2026","passed","Tue May 19 18:08:59 UTC 2026","","Тесты SoapApiClient","ru.learning.java.clients.api.SoapApiClientTest","testSoapFaultOnWrongNamespace"
"Сервер отклоняет запрос с истёкшим JWT","7","10. Истёкший токен → 401 от сервера","","Tue May 19 18:09:03 UTC 2026","passed","Tue May 19 18:09:03 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testExpiredJwtRejectedByServer"
"Демонстрация PUT запроса с авторизацией","62","4. PUT с Basic Auth","","Tue May 19 18:09:04 UTC 2026","passed","Tue May 19 18:09:04 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testPutWithBasicAuth"
"Проверяем, что api_key передаётся как query-параметр","64","5. GET с API Key в query-параметре 'api_key'","","Tue May 19 18:09:00 UTC 2026","passed","Tue May 19 18:09:00 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testGetWithApiKeyQueryParam"
"","58","Создание пользователей по данным из JSON [2] POST /users CreateUserRequest(name=Jane Roe, email=jane@example.com, username=jane_roe)","","Tue May 19 18:09:01 UTC 2026","passed","Tue May 19 18:09:01 UTC 2026","","Data-Driven — JSON источник","ru.learning.java.clients.api.data_driven.UserJsonDataDrivenTest","createUserFromJson"
"Создание поста и получение его комментариев","83","22. Комплексный сценарий - создание поста и комментариев","","Tue May 19 18:09:08 UTC 2026","passed","Tue May 19 18:09:08 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testComplexScenarioPostAndComments"
"","298","2. Загрузка файла из classpath","","Tue May 19 18:09:05 UTC 2026","passed","Tue May 19 18:09:06 UTC 2026","","Тесты MultipartApiClient","ru.learning.java.clients.api.MultipartApiClientTest","testUploadFileFromClasspath"
"Демонстрация использования CreateUserRequest с Lombok Builder","57","20. POST запрос - создание пользователя с Builder","","Tue May 19 18:09:08 UTC 2026","passed","Tue May 19 18:09:08 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testCreateUserWithBuilder"
"","82","GET /users — каждый элемент списка валиден","","Tue May 19 18:09:05 UTC 2026","passed","Tue May 19 18:09:05 UTC 2026","","Контрактные тесты — валидация ответа API через JSR-380","ru.learning.java.clients.api.UserApiContractTest","testGetUsersListAllItemsValid"
"","12","18. Параметризованная проверка timestamp-claims Timestamp claim 'exp' not null","","Tue May 19 18:09:03 UTC 2026","passed","Tue May 19 18:09:03 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtTimestampClaimsParameterized"
"Преобразование ответа в типизированный объект","49","5. Десериализация JSON в Java объект","","Tue May 19 18:09:07 UTC 2026","passed","Tue May 19 18:09:07 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testJsonToObjectDeserialization"
"","77","Создание пользователей по данным из CSV [3] POST /users Alex Smith <alex@example.com>","","Tue May 19 18:09:01 UTC 2026","passed","Tue May 19 18:09:01 UTC 2026","","Data-Driven — CSV источник","ru.learning.java.clients.api.data_driven.UserCsvDataDrivenTest","createUserFromCsv"
