"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","8. POST с сериализацией Java-объекта через Jackson","","Sat May 09 14:19:33 UTC 2026","passed","Sat May 09 14:19:33 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testPostDigestWithJacksonObject"
"Создание поста из Java объекта","116","7. POST запрос с объектом","","Sat May 09 14:19:24 UTC 2026","passed","Sat May 09 14:19:24 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testPostRequestWithObject"
"POST /auth/login возвращает JWT токен","26","1. Получение JWT токена через логин/пароль","","Sat May 09 14:19:31 UTC 2026","passed","Sat May 09 14:19:31 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testFetchJwtToken"
"","22","19. Обновление токена через refresh_token","","Sat May 09 14:19:31 UTC 2026","passed","Sat May 09 14:19:31 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testRefreshJwtToken"
"Проверяем, что X-API-Key передаётся в заголовке и виден в ответе","288","1. GET с API Key в заголовке X-API-Key","","Sat May 09 14:19:15 UTC 2026","passed","Sat May 09 14:19:15 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testGetWithApiKeyHeader"
"PATCH запрос с form-encoded данными","246","7. PATCH с form parameters","","Sat May 09 14:19:22 UTC 2026","passed","Sat May 09 14:19:22 UTC 2026","","Тесты FormApiClient","ru.learning.java.clients.api.FormApiClientTest","testPatchWithFormParams"
"Client Credentials → access_token → защищённый GET","35","8. Полный OAuth flow: получить токен → использовать для запроса","","Sat May 09 14:19:23 UTC 2026","passed","Sat May 09 14:19:23 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testFullOAuthFlow"
"Отправка формы с cookies","268","2. POST с form parameters и cookies","","Sat May 09 14:19:20 UTC 2026","passed","Sat May 09 14:19:21 UTC 2026","","Тесты FormApiClient","ru.learning.java.clients.api.FormApiClientTest","testPostWithFormParamsAndCookies"
"","14","9. WireMock: PUT с Digest для разных id PUT /data/1 → 200","","Sat May 09 14:19:33 UTC 2026","passed","Sat May 09 14:19:33 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testPutWithDigestForVariousIds"
"","0","requireValid возвращает объект, если он валиден","","Sat May 09 14:19:35 UTC 2026","passed","Sat May 09 14:19:35 UTC 2026","","ModelValidator — Jakarta Bean Validation","ru.learning.java.validation.ModelValidatorTest","testRequireValidReturnsObject"
"Проверка обработки несуществующего ресурса","75","4. Обработка ошибки в акторе","","Sat May 09 14:19:35 UTC 2026","passed","Sat May 09 14:19:35 UTC 2026","","Примеры использования акторной модели","ru.learning.java.actors.HttpRequestActorTest","testErrorHandlingInActor"
"Работа с Comment моделью через TestSpecification","128","3. Получение комментариев с детальным логированием","","Sat May 09 14:19:10 UTC 2026","passed","Sat May 09 14:19:10 UTC 2026","","Тесты с Allure отчетами через TestSpecification","ru.learning.java.allure.AllureIntegrationTest","testGetCommentsWithAllure"
"Демонстрация получения токена через POST запрос","393","7. Получение Bearer токена","","Sat May 09 14:19:27 UTC 2026","passed","Sat May 09 14:19:28 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testGetBearerToken"
"Демонстрация параллельной работы нескольких акторов","185","3. Параллельное выполнение нескольких запросов","","Sat May 09 14:19:35 UTC 2026","passed","Sat May 09 14:19:35 UTC 2026","","Примеры использования акторной модели","ru.learning.java.actors.HttpRequestActorTest","testMultipleParallelRequests"
"","840","3. Файл + поля формы","","Sat May 09 14:19:33 UTC 2026","passed","Sat May 09 14:19:34 UTC 2026","","Тесты MultipartApiClient","ru.learning.java.clients.api.MultipartApiClientTest","testUploadFileWithMetadata"
"","17","6. WireMock: POST с пустым телом проходит аутентификацию","","Sat May 09 14:19:32 UTC 2026","passed","Sat May 09 14:19:32 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testPostWithDigestEmptyBody"
"","259","1. Загрузка текстового файла","","Sat May 09 14:19:33 UTC 2026","passed","Sat May 09 14:19:33 UTC 2026","","Тесты MultipartApiClient","ru.learning.java.clients.api.MultipartApiClientTest","testUploadTextFile"
"","3","requireValid бросает исключение для невалидной модели","","Sat May 09 14:19:35 UTC 2026","passed","Sat May 09 14:19:35 UTC 2026","","ModelValidator — Jakarta Bean Validation","ru.learning.java.validation.ModelValidatorTest","testRequireValidThrows"
"Проверяем, что сервер отвечает 401 + WWW-Authenticate","6","4. WireMock: первый запрос содержит challenge","","Sat May 09 14:19:32 UTC 2026","passed","Sat May 09 14:19:32 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testDigestChallengeReceived"
"Проверяем, что api_key передаётся как query-параметр","323","5. GET с API Key в query-параметре 'api_key'","","Sat May 09 14:19:16 UTC 2026","passed","Sat May 09 14:19:16 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testGetWithApiKeyQueryParam"
"Разные API используют разные имена параметра: apikey, api_key, key, token","1306","7. GET с API Key в query-параметре 'apikey' (альтернативное имя)","","Sat May 09 14:19:17 UTC 2026","passed","Sat May 09 14:19:18 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testGetWithApiKeyDifferentParamNames"
"","256","1. Получение XML и извлечение значения тега","","Sat May 09 14:19:19 UTC 2026","passed","Sat May 09 14:19:19 UTC 2026","","Тесты работы с XML","ru.learning.java.clients.api.XmlApiTest","testParseXmlResponse"
"Демонстрация DELETE запроса с авторизацией","257","6. DELETE с Basic Auth","","Sat May 09 14:19:27 UTC 2026","passed","Sat May 09 14:19:27 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testDeleteWithBasicAuth"
"Демонстрация GET запроса с Bearer токеном","257","8. GET с Bearer Token","","Sat May 09 14:19:28 UTC 2026","passed","Sat May 09 14:19:28 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testGetWithBearerToken"
"Проверка что API отвечает быстро","86","14. Валидация времени ответа","","Sat May 09 14:19:25 UTC 2026","passed","Sat May 09 14:19:25 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testResponseTime"
"","11","11. Неверные credentials → 401 при получении токена","","Sat May 09 14:19:31 UTC 2026","passed","Sat May 09 14:19:31 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testInvalidCredentials"
"","10","11. Получение токена с неверным client_secret → 401","","Sat May 09 14:19:23 UTC 2026","passed","Sat May 09 14:19:23 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testFetchTokenWithWrongSecret"
"Библиотека auth0/java-jwt позволяет декодировать claims без верификации подписи","22","3. Парсинг subject (sub) из JWT","","Sat May 09 14:19:31 UTC 2026","passed","Sat May 09 14:19:31 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testParseJwtSubject"
"POST запрос с телом и API Key в заголовке","376","3. POST с API Key в заголовке X-API-Key","","Sat May 09 14:19:15 UTC 2026","passed","Sat May 09 14:19:16 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testPostWithApiKeyHeader"
"","13","4. Парсинг кастомного claim 'name' из JWT","","Sat May 09 14:19:31 UTC 2026","passed","Sat May 09 14:19:31 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testParseJwtCustomClaim"
"Валидный токен должен содержать claim 'exp'","16","6. Токен имеет поле exp (время истечения)","","Sat May 09 14:19:31 UTC 2026","passed","Sat May 09 14:19:31 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtHasExpirationClaim"
"","326","5. SOAP — параметризованная конвертация чисел в слова 999 → должно содержать 'nine hundred'","","Sat May 09 14:19:14 UTC 2026","passed","Sat May 09 14:19:14 UTC 2026","","Тесты SoapApiClient","ru.learning.java.clients.api.SoapApiClientTest","testNumberToWordsParameterized"
"Проверка полей пользователя различными способами","112","4. Валидация JSON структуры с Hamcrest матчерами","","Sat May 09 14:19:23 UTC 2026","passed","Sat May 09 14:19:24 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testJsonValidationWithHamcrest"
"","13","4. Получение токена через Resource Owner Password grant","","Sat May 09 14:19:23 UTC 2026","passed","Sat May 09 14:19:23 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testFetchTokenPassword"
"","14","5. Ответ содержит refresh_token при Password grant","","Sat May 09 14:19:23 UTC 2026","passed","Sat May 09 14:19:23 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testPasswordGrantReturnsRefreshToken"
"","77","GET /users/1 — ответ соответствует Bean Validation модели User","","Sat May 09 14:19:31 UTC 2026","passed","Sat May 09 14:19:31 UTC 2026","","Контрактные тесты — валидация ответа API через JSR-380","ru.learning.java.clients.api.UserApiContractTest","testGetSingleUserMatchesContract"
"exp должен быть в будущем относительно текущего времени","12","7. Валидный токен ещё не истёк","","Sat May 09 14:19:31 UTC 2026","passed","Sat May 09 14:19:31 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtNotExpired"
"Получение конкретного пользователя по ID","98","2. GET запрос с path параметром","","Sat May 09 14:19:23 UTC 2026","passed","Sat May 09 14:19:23 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testGetWithPathParameter"
"Преобразование ответа в типизированный объект","80","5. Десериализация JSON в Java объект","","Sat May 09 14:19:24 UTC 2026","passed","Sat May 09 14:19:24 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testJsonToObjectDeserialization"
"","112","POST /users — отправляем только валидную модель","","Sat May 09 14:19:31 UTC 2026","passed","Sat May 09 14:19:31 UTC 2026","","Контрактные тесты — валидация ответа API через JSR-380","ru.learning.java.clients.api.UserApiContractTest","testCreateUserWithValidationGuard"
"","495","2. SOAP — валидация ответа через XPath","","Sat May 09 14:19:11 UTC 2026","passed","Sat May 09 14:19:12 UTC 2026","","Тесты SoapApiClient","ru.learning.java.clients.api.SoapApiClientTest","testSoapResponseWithXPath"
"","1","Валидный CreateUserRequest проходит проверку","","Sat May 09 14:19:35 UTC 2026","passed","Sat May 09 14:19:35 UTC 2026","","ModelValidator — Jakarta Bean Validation","ru.learning.java.validation.ModelValidatorTest","testValidCreateUserRequest"
"Обновление только заголовка поста","118","9. PATCH запрос - частичное обновление","","Sat May 09 14:19:24 UTC 2026","passed","Sat May 09 14:19:24 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testPatchRequest"
"","13","17. Параметризованная проверка string-claims Claim 'name' = 'Test User'","","Sat May 09 14:19:31 UTC 2026","passed","Sat May 09 14:19:31 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtClaimsParameterized"
"","14","5. WireMock: POST с Digest-заголовком возвращает 201","","Sat May 09 14:19:32 UTC 2026","passed","Sat May 09 14:19:32 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testPostWithDigestOnWireMock"
"","290","5. SOAP — параметризованная конвертация чисел в слова 100 → должно содержать 'one hundred'","","Sat May 09 14:19:13 UTC 2026","passed","Sat May 09 14:19:14 UTC 2026","","Тесты SoapApiClient","ru.learning.java.clients.api.SoapApiClientTest","testNumberToWordsParameterized"
"","42","9. Автоматический OAuth flow в одном методе sendGetWithOAuth","","Sat May 09 14:19:23 UTC 2026","passed","Sat May 09 14:19:23 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testSendGetWithOAuth"
"","668","1. SOAP — конвертация числа в слова","","Sat May 09 14:19:11 UTC 2026","passed","Sat May 09 14:19:11 UTC 2026","","Тесты SoapApiClient","ru.learning.java.clients.api.SoapApiClientTest","testSoapNumberToWords"
"GET запрос с form parameters в query string","473","3. GET с form parameters","","Sat May 09 14:19:21 UTC 2026","passed","Sat May 09 14:19:21 UTC 2026","","Тесты FormApiClient","ru.learning.java.clients.api.FormApiClientTest","testGetWithFormParams"
"Создание пользователя с логированием в Allure","298","2. POST запрос создания пользователя с Allure","","Sat May 09 14:19:09 UTC 2026","passed","Sat May 09 14:19:10 UTC 2026","","Тесты с Allure отчетами через TestSpecification","ru.learning.java.allure.AllureIntegrationTest","testCreateUserWithAllure"
"Все детали запроса и ответа автоматически попадают в Allure отчет","2251","1. GET запрос с автоматическим Allure логированием","","Sat May 09 14:19:07 UTC 2026","passed","Sat May 09 14:19:09 UTC 2026","","Тесты с Allure отчетами через TestSpecification","ru.learning.java.allure.AllureIntegrationTest","testGetWithAllureLogging"
"Демонстрация базового GET запроса и валидации статус кода","92","1. Простой GET запрос - получение списка пользователей","","Sat May 09 14:19:23 UTC 2026","passed","Sat May 09 14:19:23 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testSimpleGetRequest"
"","258","4. Inline multipart без клиента","","Sat May 09 14:19:34 UTC 2026","passed","Sat May 09 14:19:34 UTC 2026","","Тесты MultipartApiClient","ru.learning.java.clients.api.MultipartApiClientTest","testMultipartInline"
"","316","6. SOAP — некорректный namespace возвращает Fault","","Sat May 09 14:19:14 UTC 2026","passed","Sat May 09 14:19:14 UTC 2026","","Тесты SoapApiClient","ru.learning.java.clients.api.SoapApiClientTest","testSoapFaultOnWrongNamespace"
"Использование AuthApiClient с базовыми методами","76","16. Комбинированный тест - AuthApiClient с базовыми методами","","Sat May 09 14:19:25 UTC 2026","passed","Sat May 09 14:19:25 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testAuthClientWithBasicMethods"
"Имитация сценария: исходный токен устарел, обновляем и используем новый","35","20. Полный flow: логин → рефреш → защищённый ресурс","","Sat May 09 14:19:31 UTC 2026","passed","Sat May 09 14:19:31 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testFullRefreshFlow"
"Обновление данных с Bearer токеном","255","10. PUT с Bearer Token","","Sat May 09 14:19:28 UTC 2026","passed","Sat May 09 14:19:29 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testPutWithBearerToken"
"","327","4. SOAP — конвертация 1000","","Sat May 09 14:19:12 UTC 2026","passed","Sat May 09 14:19:13 UTC 2026","","Тесты SoapApiClient","ru.learning.java.clients.api.SoapApiClientTest","testSoapThousandToWords"
"","14","9. WireMock: PUT с Digest для разных id PUT /data/100 → 200","","Sat May 09 14:19:33 UTC 2026","passed","Sat May 09 14:19:33 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testPutWithDigestForVariousIds"
"","12","10. Запрос к защищённому ресурсу без токена → 401","","Sat May 09 14:19:23 UTC 2026","passed","Sat May 09 14:19:23 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testGetProtectedResourceWithoutToken"
"","3","Пустое имя и username отлавливаются @NotBlank","","Sat May 09 14:19:35 UTC 2026","passed","Sat May 09 14:19:35 UTC 2026","","ModelValidator — Jakarta Bean Validation","ru.learning.java.validation.ModelValidatorTest","testBlankFieldsDetected"
"","405","4. POST с JAXB объектом","","Sat May 09 14:19:20 UTC 2026","passed","Sat May 09 14:19:20 UTC 2026","","Тесты работы с XML","ru.learning.java.clients.api.XmlApiTest","testPostWithJaxbObject"
"Создание поста и получение его комментариев","206","22. Комплексный сценарий - создание поста и комментариев","","Sat May 09 14:19:26 UTC 2026","passed","Sat May 09 14:19:26 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testComplexScenarioPostAndComments"
"Удаление поста","176","12. DELETE запрос","","Sat May 09 14:19:25 UTC 2026","passed","Sat May 09 14:19:25 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testDeleteRequest"
"Демонстрация использования CreateUserRequest с Lombok Builder","140","20. POST запрос - создание пользователя с Builder","","Sat May 09 14:19:25 UTC 2026","passed","Sat May 09 14:19:26 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testCreateUserWithBuilder"
"","15","16. iat в прошлом — токен уже был выдан","","Sat May 09 14:19:31 UTC 2026","passed","Sat May 09 14:19:31 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtIssuedInThePast"
"Полный цикл: получение токена и использование его для запросов","668","13. Комплексный сценарий - получение и использование токена","","Sat May 09 14:19:30 UTC 2026","passed","Sat May 09 14:19:30 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testCompleteTokenFlow"
"Валидация Content-Type и других заголовков","72","15. Проверка заголовков ответа","","Sat May 09 14:19:25 UTC 2026","passed","Sat May 09 14:19:25 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testResponseHeaders"
"","281","7. httpbingo.org: POST с Digest и JSON-телом","","Sat May 09 14:19:32 UTC 2026","passed","Sat May 09 14:19:33 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testHttpBinPostWithDigest"
"","320","5. SOAP — параметризованная конвертация чисел в слова 42 → должно содержать 'forty'","","Sat May 09 14:19:13 UTC 2026","passed","Sat May 09 14:19:13 UTC 2026","","Тесты SoapApiClient","ru.learning.java.clients.api.SoapApiClientTest","testNumberToWordsParameterized"
"Проверяем все поля OAuthTokenResponse","19","2. Десериализация полного ответа токена в модель","","Sat May 09 14:19:23 UTC 2026","passed","Sat May 09 14:19:23 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testTokenResponseDeserialization"
"Демонстрация GET запроса с корректными credentials","281","1. GET с Basic Auth - успешная авторизация","","Sat May 09 14:19:26 UTC 2026","passed","Sat May 09 14:19:26 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testGetWithBasicAuthSuccess"
"JWT состоит из header.payload.signature в Base64","13","2. Структура JWT: три части разделённые точкой","","Sat May 09 14:19:31 UTC 2026","passed","Sat May 09 14:19:31 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtStructure"
"Частичное обновление с Bearer токеном","258","11. PATCH с Bearer Token","","Sat May 09 14:19:29 UTC 2026","passed","Sat May 09 14:19:29 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testPatchWithBearerToken"
"API Key не должен вытеснять другие query-параметры","271","6. GET с API Key в query-параметре 'key' + дополнительные params","","Sat May 09 14:19:16 UTC 2026","passed","Sat May 09 14:19:17 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testGetWithApiKeyQueryParamAlongsideOtherParams"
"","225","3. POST запрос с XML телом","","Sat May 09 14:19:19 UTC 2026","passed","Sat May 09 14:19:20 UTC 2026","","Тесты работы с XML","ru.learning.java.clients.api.XmlApiTest","testPostWithXmlBody"
"","257","10. PATCH — частичное обновление через httpbin","","Sat May 09 14:19:24 UTC 2026","passed","Sat May 09 14:19:24 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testPatchOnHttpbin"
"Демонстрация работы с моделью Comment","81","18. GET запрос - получение комментариев к посту","","Sat May 09 14:19:25 UTC 2026","passed","Sat May 09 14:19:25 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testGetCommentsForPost"
"Альтернативный способ создания объекта CreateUserRequest","116","21. POST запрос - создание пользователя через конструктор","","Sat May 09 14:19:26 UTC 2026","passed","Sat May 09 14:19:26 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testCreateUserWithConstructor"
"","12","18. Параметризованная проверка timestamp-claims Timestamp claim 'exp' not null","","Sat May 09 14:19:31 UTC 2026","passed","Sat May 09 14:19:31 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtTimestampClaimsParameterized"
"","271","2. Валидация XML через Hamcrest hasXPath","","Sat May 09 14:19:19 UTC 2026","passed","Sat May 09 14:19:19 UTC 2026","","Тесты работы с XML","ru.learning.java.clients.api.XmlApiTest","testXmlValidationWithHamcrest"
"","49","12. POST защищённого ресурса с валидным JWT → 201","","Sat May 09 14:19:31 UTC 2026","passed","Sat May 09 14:19:31 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testPostProtectedResourceWithValidJwt"
"Проверка обработки 401 Unauthorized","249","2. GET с Basic Auth - неверные credentials","","Sat May 09 14:19:26 UTC 2026","passed","Sat May 09 14:19:26 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testGetWithBasicAuthFailure"
"PUT запрос с form-encoded данными","252","4. PUT с form parameters","","Sat May 09 14:19:21 UTC 2026","passed","Sat May 09 14:19:21 UTC 2026","","Тесты FormApiClient","ru.learning.java.clients.api.FormApiClientTest","testPutWithFormParams"
"Некоторые API принимают ключ как 'ApiKey <token>' в Authorization","612","2. GET с API Key в заголовке Authorization (кастомный формат)","","Sat May 09 14:19:15 UTC 2026","passed","Sat May 09 14:19:15 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testGetWithApiKeyInAuthorizationHeader"
"Полное обновление поста","191","8. PUT запрос - обновление ресурса","","Sat May 09 14:19:24 UTC 2026","passed","Sat May 09 14:19:24 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testPutRequest"
"","14","18. Параметризованная проверка timestamp-claims Timestamp claim 'iat' not null","","Sat May 09 14:19:31 UTC 2026","passed","Sat May 09 14:19:31 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtTimestampClaimsParameterized"
"Демонстрация PUT запроса с авторизацией","248","4. PUT с Basic Auth","","Sat May 09 14:19:27 UTC 2026","passed","Sat May 09 14:19:27 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testPutWithBasicAuth"
"","265","6. PUT с form params и session cookie","","Sat May 09 14:19:22 UTC 2026","passed","Sat May 09 14:19:22 UTC 2026","","Тесты FormApiClient","ru.learning.java.clients.api.FormApiClientTest","testPutFormParamsWithSession"
"","251","5. PUT с form params — обновление данных сотрудника","","Sat May 09 14:19:21 UTC 2026","passed","Sat May 09 14:19:22 UTC 2026","","Тесты FormApiClient","ru.learning.java.clients.api.FormApiClientTest","testPutFormParamsEmployee"
"","247","11. PATCH — частичное обновление через Map и ObjectMapper","","Sat May 09 14:19:24 UTC 2026","passed","Sat May 09 14:19:25 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testPatchOnHttpbinWithMap"
"","330","3. SOAP — конвертация нуля","","Sat May 09 14:19:12 UTC 2026","passed","Sat May 09 14:19:12 UTC 2026","","Тесты SoapApiClient","ru.learning.java.clients.api.SoapApiClientTest","testSoapZeroToWords"
