"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Демонстрация использования CreateUserRequest с Lombok Builder","47","20. POST запрос - создание пользователя с Builder","","Sun May 10 07:46:00 UTC 2026","passed","Sun May 10 07:46:00 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testCreateUserWithBuilder"
"","93","3. SOAP — конвертация нуля","","Sun May 10 07:45:54 UTC 2026","passed","Sun May 10 07:45:54 UTC 2026","","Тесты SoapApiClient","ru.learning.java.clients.api.SoapApiClientTest","testSoapZeroToWords"
"Демонстрация PUT запроса с авторизацией","32","4. PUT с Basic Auth","","Sun May 10 07:46:00 UTC 2026","passed","Sun May 10 07:46:00 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testPutWithBasicAuth"
"","12","18. Параметризованная проверка timestamp-claims Timestamp claim 'exp' not null","","Sun May 10 07:46:01 UTC 2026","passed","Sun May 10 07:46:01 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtTimestampClaimsParameterized"
"Фильтрация постов по userId","41","3. GET запрос с query параметрами","","Sun May 10 07:45:59 UTC 2026","passed","Sun May 10 07:45:59 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testGetWithQueryParameters"
"Создание пользователя, поста и получение комментариев","152","5. Комплексный сценарий с множественными шагами","","Sun May 10 07:45:53 UTC 2026","passed","Sun May 10 07:45:53 UTC 2026","","Тесты с Allure отчетами через TestSpecification","ru.learning.java.allure.AllureIntegrationTest","testComplexScenarioWithAllure"
"","11","17. Параметризованная проверка string-claims Claim 'name' = 'Test User'","","Sun May 10 07:46:01 UTC 2026","passed","Sun May 10 07:46:01 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtClaimsParameterized"
"Проверяем все поля OAuthTokenResponse","19","2. Десериализация полного ответа токена в модель","","Sun May 10 07:45:59 UTC 2026","passed","Sun May 10 07:45:59 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testTokenResponseDeserialization"
"Валидация Content-Type и других заголовков","27","15. Проверка заголовков ответа","","Sun May 10 07:46:00 UTC 2026","passed","Sun May 10 07:46:00 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testResponseHeaders"
"Получение конкретного пользователя по ID","50","2. GET запрос с path параметром","","Sun May 10 07:45:59 UTC 2026","passed","Sun May 10 07:45:59 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testGetWithPathParameter"
"Демонстрация базового GET запроса и валидации статус кода","35","1. Простой GET запрос - получение списка пользователей","","Sun May 10 07:45:59 UTC 2026","passed","Sun May 10 07:45:59 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testSimpleGetRequest"
"Разные API используют разные имена параметра: apikey, api_key, key, token","508","7. GET с API Key в query-параметре 'apikey' (альтернативное имя)","","Sun May 10 07:45:55 UTC 2026","passed","Sun May 10 07:45:56 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testGetWithApiKeyDifferentParamNames"
"","1","Валидный CreateUserRequest проходит проверку","","Sun May 10 07:46:04 UTC 2026","passed","Sun May 10 07:46:04 UTC 2026","","ModelValidator — Jakarta Bean Validation","ru.learning.java.validation.ModelValidatorTest","testValidCreateUserRequest"
"","57","5. SOAP — параметризованная конвертация чисел в слова 999 → должно содержать 'nine hundred'","","Sun May 10 07:45:55 UTC 2026","passed","Sun May 10 07:45:55 UTC 2026","","Тесты SoapApiClient","ru.learning.java.clients.api.SoapApiClientTest","testNumberToWordsParameterized"
"Отправка формы с cookies","49","2. POST с form parameters и cookies","","Sun May 10 07:45:58 UTC 2026","passed","Sun May 10 07:45:58 UTC 2026","","Тесты FormApiClient","ru.learning.java.clients.api.FormApiClientTest","testPostWithFormParamsAndCookies"
"Использование AuthApiClient с базовыми методами","25","16. Комбинированный тест - AuthApiClient с базовыми методами","","Sun May 10 07:46:00 UTC 2026","passed","Sun May 10 07:46:00 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testAuthClientWithBasicMethods"
"Библиотека auth0/java-jwt позволяет декодировать claims без верификации подписи","26","3. Парсинг subject (sub) из JWT","","Sun May 10 07:46:01 UTC 2026","passed","Sun May 10 07:46:01 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testParseJwtSubject"
"","11","16. iat в прошлом — токен уже был выдан","","Sun May 10 07:46:01 UTC 2026","passed","Sun May 10 07:46:01 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtIssuedInThePast"
"","2","Каскадная валидация: @Valid пробивается до Address и Company","","Sun May 10 07:46:04 UTC 2026","passed","Sun May 10 07:46:04 UTC 2026","","ModelValidator — Jakarta Bean Validation","ru.learning.java.validation.ModelValidatorTest","testCascadeValidation"
"","75","1. Загрузка текстового файла","","Sun May 10 07:46:03 UTC 2026","passed","Sun May 10 07:46:03 UTC 2026","","Тесты MultipartApiClient","ru.learning.java.clients.api.MultipartApiClientTest","testUploadTextFile"
"Некоторые API принимают ключ как 'ApiKey <token>' в Authorization","38","2. GET с API Key в заголовке Authorization (кастомный формат)","","Sun May 10 07:45:55 UTC 2026","passed","Sun May 10 07:45:55 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testGetWithApiKeyInAuthorizationHeader"
"","254","2. SOAP — валидация ответа через XPath","","Sun May 10 07:45:54 UTC 2026","passed","Sun May 10 07:45:54 UTC 2026","","Тесты SoapApiClient","ru.learning.java.clients.api.SoapApiClientTest","testSoapResponseWithXPath"
"","13","3. Токен ещё не истёк сразу после получения","","Sun May 10 07:45:59 UTC 2026","passed","Sun May 10 07:45:59 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testTokenNotExpiredRightAfterIssue"
"Демонстрация DELETE запроса с авторизацией","24","6. DELETE с Basic Auth","","Sun May 10 07:46:01 UTC 2026","passed","Sun May 10 07:46:01 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testDeleteWithBasicAuth"
"","16","9. WireMock: PUT с Digest для разных id PUT /data/1 → 200","","Sun May 10 07:46:03 UTC 2026","passed","Sun May 10 07:46:03 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testPutWithDigestForVariousIds"
"","36","POST /users — отправляем только валидную модель","","Sun May 10 07:46:02 UTC 2026","passed","Sun May 10 07:46:02 UTC 2026","","Контрактные тесты — валидация ответа API через JSR-380","ru.learning.java.clients.api.UserApiContractTest","testCreateUserWithValidationGuard"
"","13","@Positive отлавливает отрицательный id","","Sun May 10 07:46:04 UTC 2026","passed","Sun May 10 07:46:04 UTC 2026","","ModelValidator — Jakarta Bean Validation","ru.learning.java.validation.ModelValidatorTest","testNegativeIdDetected"
"Проверка что API отвечает быстро","38","14. Валидация времени ответа","","Sun May 10 07:46:00 UTC 2026","passed","Sun May 10 07:46:00 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testResponseTime"
"Проверяем, что X-API-Key передаётся в заголовке и виден в ответе","69","1. GET с API Key в заголовке X-API-Key","","Sun May 10 07:45:55 UTC 2026","passed","Sun May 10 07:45:55 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testGetWithApiKeyHeader"
"Создание поста из Java объекта","41","7. POST запрос с объектом","","Sun May 10 07:45:59 UTC 2026","passed","Sun May 10 07:46:00 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testPostRequestWithObject"
"Использование FormApiClient с базовыми методами","40","17. Комбинированный тест - FormApiClient с базовыми методами","","Sun May 10 07:46:00 UTC 2026","passed","Sun May 10 07:46:00 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testFormClientWithBasicMethods"
"","456","1. SOAP — конвертация числа в слова","","Sun May 10 07:45:53 UTC 2026","passed","Sun May 10 07:45:54 UTC 2026","","Тесты SoapApiClient","ru.learning.java.clients.api.SoapApiClientTest","testSoapNumberToWords"
"","32","2. Загрузка файла из classpath","","Sun May 10 07:46:03 UTC 2026","passed","Sun May 10 07:46:03 UTC 2026","","Тесты MultipartApiClient","ru.learning.java.clients.api.MultipartApiClientTest","testUploadFileFromClasspath"
"Проверяем, что api_key передаётся как query-параметр","36","5. GET с API Key в query-параметре 'api_key'","","Sun May 10 07:45:55 UTC 2026","passed","Sun May 10 07:45:55 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testGetWithApiKeyQueryParam"
"Удаление поста","31","12. DELETE запрос","","Sun May 10 07:46:00 UTC 2026","passed","Sun May 10 07:46:00 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testDeleteRequest"
"","24","9. GET защищённого ресурса с валидным JWT","","Sun May 10 07:46:01 UTC 2026","passed","Sun May 10 07:46:01 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testGetProtectedResourceWithValidJwt"
"POST запрос с телом и API Key в заголовке","42","3. POST с API Key в заголовке X-API-Key","","Sun May 10 07:45:55 UTC 2026","passed","Sun May 10 07:45:55 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testPostWithApiKeyHeader"
"Демонстрация обнаружения истёкшего токена без обращения к серверу","1","8. Истёкший токен: exp в прошлом","","Sun May 10 07:46:01 UTC 2026","passed","Sun May 10 07:46:01 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testExpiredJwtDetectedLocally"
"Проверка обработки 401 Unauthorized","26","2. GET с Basic Auth - неверные credentials","","Sun May 10 07:46:00 UTC 2026","passed","Sun May 10 07:46:00 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testGetWithBasicAuthFailure"
"","63","1. Получение XML и извлечение значения тега","","Sun May 10 07:45:57 UTC 2026","passed","Sun May 10 07:45:57 UTC 2026","","Тесты работы с XML","ru.learning.java.clients.api.XmlApiTest","testParseXmlResponse"
"Имитация сценария: исходный токен устарел, обновляем и используем новый","28","20. Полный flow: логин → рефреш → защищённый ресурс","","Sun May 10 07:46:01 UTC 2026","passed","Sun May 10 07:46:01 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testFullRefreshFlow"
"","11","9. WireMock: PUT с Digest для разных id PUT /data/999 → 200","","Sun May 10 07:46:03 UTC 2026","passed","Sun May 10 07:46:03 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testPutWithDigestForVariousIds"
"","17","5. Ответ содержит refresh_token при Password grant","","Sun May 10 07:45:59 UTC 2026","passed","Sun May 10 07:45:59 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testPasswordGrantReturnsRefreshToken"
"GET запрос с form parameters в query string","324","3. GET с form parameters","","Sun May 10 07:45:58 UTC 2026","passed","Sun May 10 07:45:58 UTC 2026","","Тесты FormApiClient","ru.learning.java.clients.api.FormApiClientTest","testGetWithFormParams"
"","31","6. WireMock: POST с пустым телом проходит аутентификацию","","Sun May 10 07:46:02 UTC 2026","passed","Sun May 10 07:46:02 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testPostWithDigestEmptyBody"
"","40","6. PUT с form params и session cookie","","Sun May 10 07:45:58 UTC 2026","passed","Sun May 10 07:45:58 UTC 2026","","Тесты FormApiClient","ru.learning.java.clients.api.FormApiClientTest","testPutFormParamsWithSession"
"","10","14. Токен имеет поле iat (время выдачи)","","Sun May 10 07:46:01 UTC 2026","passed","Sun May 10 07:46:01 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtHasIssuedAtClaim"
"Альтернативный способ создания объекта CreateUserRequest","45","21. POST запрос - создание пользователя через конструктор","","Sun May 10 07:46:00 UTC 2026","passed","Sun May 10 07:46:00 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testCreateUserWithConstructor"
"","30","2. Валидация XML через Hamcrest hasXPath","","Sun May 10 07:45:57 UTC 2026","passed","Sun May 10 07:45:58 UTC 2026","","Тесты работы с XML","ru.learning.java.clients.api.XmlApiTest","testXmlValidationWithHamcrest"
"PUT запрос с form-encoded данными","38","4. PUT с form parameters","","Sun May 10 07:45:58 UTC 2026","passed","Sun May 10 07:45:58 UTC 2026","","Тесты FormApiClient","ru.learning.java.clients.api.FormApiClientTest","testPutWithFormParams"
"","162","4. POST с JAXB объектом","","Sun May 10 07:45:58 UTC 2026","passed","Sun May 10 07:45:58 UTC 2026","","Тесты работы с XML","ru.learning.java.clients.api.XmlApiTest","testPostWithJaxbObject"
"","0","requireValid возвращает объект, если он валиден","","Sun May 10 07:46:04 UTC 2026","passed","Sun May 10 07:46:04 UTC 2026","","ModelValidator — Jakarta Bean Validation","ru.learning.java.validation.ModelValidatorTest","testRequireValidReturnsObject"
"Проверяем, что сервер отвечает 401 + WWW-Authenticate","7","4. WireMock: первый запрос содержит challenge","","Sun May 10 07:46:02 UTC 2026","passed","Sun May 10 07:46:02 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testDigestChallengeReceived"
"Оба способа (header и query) доставляют ключ — демонстрация эквивалентности","755","10. Сравнение способов передачи API Key","","Sun May 10 07:45:57 UTC 2026","passed","Sun May 10 07:45:57 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testHeaderVsQueryParamEquivalence"
"Удаление ресурса с Bearer токеном","29","12. DELETE с Bearer Token","","Sun May 10 07:46:01 UTC 2026","passed","Sun May 10 07:46:01 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testDeleteWithBearerToken"
"Демонстрация добавления вложений в отчет","62","6. Тест с attachment в Allure","","Sun May 10 07:45:53 UTC 2026","passed","Sun May 10 07:45:53 UTC 2026","","Тесты с Allure отчетами через TestSpecification","ru.learning.java.allure.AllureIntegrationTest","testWithAttachments"
"Проверка полей пользователя различными способами","51","4. Валидация JSON структуры с Hamcrest матчерами","","Sun May 10 07:45:59 UTC 2026","passed","Sun May 10 07:45:59 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testJsonValidationWithHamcrest"
"Stripe и ряд других API принимают API Key как username в Basic Auth с пустым паролем","58","8. GET с API Key как Basic Auth username (Stripe-style)","","Sun May 10 07:45:56 UTC 2026","passed","Sun May 10 07:45:56 UTC 2026","","ApiKeyClientTest — аутентификация через API Keys","ru.learning.java.clients.api.ApiKeyClientTest","testGetWithApiKeyAsBasicAuth"
"","35","9. Автоматический OAuth flow в одном методе sendGetWithOAuth","","Sun May 10 07:45:59 UTC 2026","passed","Sun May 10 07:45:59 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testSendGetWithOAuth"
"","1","Username с пробелом не соответствует @Pattern","","Sun May 10 07:46:04 UTC 2026","passed","Sun May 10 07:46:04 UTC 2026","","ModelValidator — Jakarta Bean Validation","ru.learning.java.validation.ModelValidatorTest","testUsernamePatternViolation"
"","30","3. POST запрос с XML телом","","Sun May 10 07:45:58 UTC 2026","passed","Sun May 10 07:45:58 UTC 2026","","Тесты работы с XML","ru.learning.java.clients.api.XmlApiTest","testPostWithXmlBody"
"Демонстрирует двухшаговый flow: первый 401, второй 200","18","3. WireMock: повторный запрос с Digest-заголовком возвращает 200","","Sun May 10 07:46:02 UTC 2026","passed","Sun May 10 07:46:02 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testDigestFlowOnWireMock"
"Демонстрация POST запроса с авторизацией","179","3. POST с Basic Auth","","Sun May 10 07:46:00 UTC 2026","passed","Sun May 10 07:46:00 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testPostWithBasicAuth"
"","48","12. POST защищённого ресурса с валидным JWT → 201","","Sun May 10 07:46:01 UTC 2026","passed","Sun May 10 07:46:01 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testPostProtectedResourceWithValidJwt"
"","82","10. PATCH — частичное обновление через httpbin","","Sun May 10 07:46:00 UTC 2026","passed","Sun May 10 07:46:00 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testPatchOnHttpbin"
"Отправка данных с Bearer токеном","51","9. POST с Bearer Token","","Sun May 10 07:46:01 UTC 2026","passed","Sun May 10 07:46:01 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testPostWithBearerToken"
"Демонстрация работы с моделью Comment","31","18. GET запрос - получение комментариев к посту","","Sun May 10 07:46:00 UTC 2026","passed","Sun May 10 07:46:00 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testGetCommentsForPost"
"","12","9. WireMock: PUT с Digest для разных id PUT /data/42 → 200","","Sun May 10 07:46:03 UTC 2026","passed","Sun May 10 07:46:03 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testPutWithDigestForVariousIds"
"","25","7. GET защищённого ресурса с валидным токеном","","Sun May 10 07:45:59 UTC 2026","passed","Sun May 10 07:45:59 UTC 2026","","Тесты OAuthApiClientTest - аутентификация через OAuth 2.0","ru.learning.java.clients.api.OAuthApiClientTest","testGetProtectedResourceWithToken"
"Демонстрация параллельной работы нескольких акторов","43","3. Параллельное выполнение нескольких запросов","","Sun May 10 07:46:03 UTC 2026","passed","Sun May 10 07:46:03 UTC 2026","","Примеры использования акторной модели","ru.learning.java.actors.HttpRequestActorTest","testMultipleParallelRequests"
"exp должен быть в будущем относительно текущего времени","12","7. Валидный токен ещё не истёк","","Sun May 10 07:46:01 UTC 2026","passed","Sun May 10 07:46:01 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtNotExpired"
"PATCH запрос с form-encoded данными","35","7. PATCH с form parameters","","Sun May 10 07:45:58 UTC 2026","passed","Sun May 10 07:45:58 UTC 2026","","Тесты FormApiClient","ru.learning.java.clients.api.FormApiClientTest","testPatchWithFormParams"
"Демонстрация GET запроса с Bearer токеном","32","8. GET с Bearer Token","","Sun May 10 07:46:01 UTC 2026","passed","Sun May 10 07:46:01 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testGetWithBearerToken"
"Валидный токен должен содержать claim 'exp'","17","6. Токен имеет поле exp (время истечения)","","Sun May 10 07:46:01 UTC 2026","passed","Sun May 10 07:46:01 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtHasExpirationClaim"
"","12","11. Неверные credentials → 401 при получении токена","","Sun May 10 07:46:01 UTC 2026","passed","Sun May 10 07:46:01 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testInvalidCredentials"
"","324","7. httpbingo.org: POST с Digest и JSON-телом","","Sun May 10 07:46:02 UTC 2026","passed","Sun May 10 07:46:03 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testHttpBinPostWithDigest"
"","1","8. POST с сериализацией Java-объекта через Jackson","","Sun May 10 07:46:03 UTC 2026","passed","Sun May 10 07:46:03 UTC 2026","","DigestApiClientTest — аутентификация через HTTP Digest","ru.learning.java.clients.api.DigestApiClientTest","testPostDigestWithJacksonObject"
"","12","15. iat меньше exp — токен выдан до истечения","","Sun May 10 07:46:01 UTC 2026","passed","Sun May 10 07:46:01 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtIssuedBeforeExpiration"
"","37","11. PATCH — частичное обновление через Map и ObjectMapper","","Sun May 10 07:46:00 UTC 2026","passed","Sun May 10 07:46:00 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testPatchOnHttpbinWithMap"
"Полное обновление поста","40","8. PUT запрос - обновление ресурса","","Sun May 10 07:46:00 UTC 2026","passed","Sun May 10 07:46:00 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testPutRequest"
"","11","17. Параметризованная проверка string-claims Claim 'sub' = 'user1'","","Sun May 10 07:46:01 UTC 2026","passed","Sun May 10 07:46:01 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtClaimsParameterized"
"Пошаговое создание и валидация поста","87","4. Создание поста с подробными шагами","","Sun May 10 07:45:53 UTC 2026","passed","Sun May 10 07:45:53 UTC 2026","","Тесты с Allure отчетами через TestSpecification","ru.learning.java.allure.AllureIntegrationTest","testCreatePostWithSteps"
"JWT состоит из header.payload.signature в Base64","13","2. Структура JWT: три части разделённые точкой","","Sun May 10 07:46:01 UTC 2026","passed","Sun May 10 07:46:01 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testJwtStructure"
"Преобразование ответа в типизированный объект","32","5. Десериализация JSON в Java объект","","Sun May 10 07:45:59 UTC 2026","passed","Sun May 10 07:45:59 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testJsonToObjectDeserialization"
"Работа с Comment моделью через TestSpecification","84","3. Получение комментариев с детальным логированием","","Sun May 10 07:45:53 UTC 2026","passed","Sun May 10 07:45:53 UTC 2026","","Тесты с Allure отчетами через TestSpecification","ru.learning.java.allure.AllureIntegrationTest","testGetCommentsWithAllure"
"Обновление данных с Bearer токеном","36","10. PUT с Bearer Token","","Sun May 10 07:46:01 UTC 2026","passed","Sun May 10 07:46:01 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testPutWithBearerToken"
"","21","19. Обновление токена через refresh_token","","Sun May 10 07:46:01 UTC 2026","passed","Sun May 10 07:46:01 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testRefreshJwtToken"
"Создание пользователя с логированием в Allure","146","2. POST запрос создания пользователя с Allure","","Sun May 10 07:45:53 UTC 2026","passed","Sun May 10 07:45:53 UTC 2026","","Тесты с Allure отчетами через TestSpecification","ru.learning.java.allure.AllureIntegrationTest","testCreateUserWithAllure"
"Создание нового поста","49","6. POST запрос с JSON телом","","Sun May 10 07:45:59 UTC 2026","passed","Sun May 10 07:45:59 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testPostRequestWithJsonBody"
"","6","13. POST с истёкшим JWT → 401","","Sun May 10 07:46:01 UTC 2026","passed","Sun May 10 07:46:01 UTC 2026","","JwtApiClientTest — аутентификация через JWT","ru.learning.java.clients.api.JwtApiClientTest","testPostWithExpiredJwtRejected"
"","2","requireValid бросает исключение для невалидной модели","","Sun May 10 07:46:04 UTC 2026","passed","Sun May 10 07:46:04 UTC 2026","","ModelValidator — Jakarta Bean Validation","ru.learning.java.validation.ModelValidatorTest","testRequireValidThrows"
"Проверка обработки 404 ошибки","24","13. Негативный тест - несуществующий ресурс","","Sun May 10 07:46:00 UTC 2026","passed","Sun May 10 07:46:00 UTC 2026","","Тесты ApiClient","ru.learning.java.clients.api.ApiClientTest","testNotFoundError"
"Все детали запроса и ответа автоматически попадают в Allure отчет","2283","1. GET запрос с автоматическим Allure логированием","","Sun May 10 07:45:51 UTC 2026","passed","Sun May 10 07:45:53 UTC 2026","","Тесты с Allure отчетами через TestSpecification","ru.learning.java.allure.AllureIntegrationTest","testGetWithAllureLogging"
"Демонстрация получения токена через POST запрос","25","7. Получение Bearer токена","","Sun May 10 07:46:01 UTC 2026","passed","Sun May 10 07:46:01 UTC 2026","","Тесты AuthApiClient","ru.learning.java.clients.api.AuthApiClientTest","testGetBearerToken"
"","52","6. SOAP — некорректный namespace возвращает Fault","","Sun May 10 07:45:55 UTC 2026","passed","Sun May 10 07:45:55 UTC 2026","","Тесты SoapApiClient","ru.learning.java.clients.api.SoapApiClientTest","testSoapFaultOnWrongNamespace"
